rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,rank22,rank23,rank24,rank25,Num Cands,Num Seats
17,5,3,17,2,17,7,17,17,6,8,17,12,10,9,17,17,13,4,17,17,11,1,17,14,,
25,20,8,20,10,25,14,25,10,25,25,8,9,8,9,25,10,25,10,20,20,6,20,20,20,,
25,25,25,25,14,25,25,25,25,11,18,12,25,19,13,25,25,25,20,15,25,16,25,25,17,,
4,2,1,3,1,6,6,3,3,5,4,3,5,2,4,6,5,6,3,3,2,2,4,6,5,,
20,3,12,24,11,23,19,15,18,16,17,10,1,5,6,13,4,22,7,25,14,9,8,2,21,,
25,6,7,14,4,24,19,15,3,11,17,8,18,10,2,21,22,16,1,9,23,12,5,20,13,,
25,25,5,14,1,25,7,9,25,13,6,25,4,3,10,15,25,25,11,25,25,2,12,8,16,,
Skipped,4,4,5,4,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,6,5,3,Skipped,Skipped,Skipped,2,3,5,4,4,Skipped,6,,
25,8,2,3,11,25,9,25,25,16,12,7,15,4,1,10,25,25,6,5,25,13,14,25,17,,
23,4,10,10,4,24,10,23,25,10,4,10,10,4,4,10,4,23,1,10,1,10,1,10,23,,
25,10,25,25,9,25,5,3,2,25,8,25,12,25,4,6,25,11,7,25,25,25,1,25,25,,
25,2,25,25,25,25,25,25,25,25,25,25,25,3,25,25,25,25,1,25,25,25,4,5,25,,
25,4,25,13,5,25,6,25,25,10,9,7,25,5,1,25,25,25,4,7,25,2,5,25,10,,
25,25,1,25,25,25,19,25,25,25,25,25,1,10,25,25,25,25,2,25,25,25,15,25,25,,
25,25,25,25,25,25,25,25,5,25,3,25,25,25,2,25,25,25,4,25,25,25,1,25,25,,
15,14,6,13,4,24,18,23,21,17,11,2,10,7,8,12,19,22,3,9,20,5,2,25,16,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,2,Skipped,5,Skipped,Skipped,Skipped,3,Skipped,Skipped,Skipped,4,Skipped,Skipped,,
25,25,18,25,14,25,25,25,25,25,25,25,25,12,25,25,25,25,20,25,25,25,11,25,25,,
25,20,4,23,24,25,24,25,25,23,24,14,5,9,25,18,25,25,1,24,23,16,5,8,Skipped,,
25,15,2,25,25,25,25,25,1,25,25,25,3,4,25,25,25,25,2,25,25,25,25,25,25,,
20,12,4,20,11,25,18,10,25,17,17,17,3,4,1,8,21,25,2,17,8,17,4,9,25,,
25,25,2,25,25,25,10,25,25,25,25,10,5,3,1,25,25,25,13,25,25,25,15,8,25,,
15,20,4,23,19,25,13,24,25,20,25,23,5,6,1,10,25,25,10,20,18,20,10,19,25,,
20,13,19,15,7,14,3,25,25,17,12,6,11,9,16,25,25,21,10,5,4,2,8,1,18,,
20,9,12,19,6,25,22,14,24,13,17,18,16,8,2,10,21,15,1,4,5,11,3,7,23,,
25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,,
23,7,5,19,8,25,18,21,16,15,10,12,17,6,3,13,24,22,1,14,9,4,2,11,20,,
25,2,4,25,25,25,25,25,6,25,25,25,1,25,25,25,25,25,5,25,25,25,25,3,25,,
25,1,2,25,25,25,8,25,25,25,25,25,2,6,7,25,25,25,3,25,25,25,4,9,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,1,25,25,,
18,14,9,11,4,15,12,20,22,16,3,8,13,6,1,19,24,25,2,17,10,7,5,23,21,,
25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
11,12,6,15,5,24,14,20,19,16,8,7,9,10,3,18,21,23,2,13,22,4,1,25,17,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
25,8,1,25,6,25,25,25,25,25,25,25,25,2,25,3,25,25,25,25,25,5,4,25,7,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
24,9,8,19,11,2,7,20,23,14,15,13,16,6,5,17,25,21,3,18,22,12,4,1,10,,
25,25,21,25,3,25,25,15,12,25,25,25,5,25,25,25,25,8,25,25,25,24,25,25,25,,
25,25,25,25,1,25,25,25,25,25,25,25,25,3,25,25,25,25,25,25,25,25,25,25,2,,
25,25,14,23,13,25,25,17,25,21,16,25,24,19,11,25,20,25,12,25,25,18,15,25,22,,
25,25,1,25,25,25,4,25,5,25,25,25,2,25,25,25,25,1,5,25,25,25,25,25,25,,
21,5,3,20,20,20,24,20,24,20,20,20,20,4,20,20,20,24,1,20,25,20,2,20,24,,
25,25,2,20,25,25,25,25,25,19,25,25,25,25,6,12,25,25,25,25,25,1,25,25,25,,
23,18,5,21,11,22,10,20,19,13,14,1,16,7,2,12,24,25,3,9,15,4,8,6,17,,
25,25,25,25,1,25,25,25,4,25,25,25,3,25,6,25,25,25,7,5,2,25,25,25,25,,
23,9,14,17,13,16,8,25,20,22,21,10,19,5,2,6,18,24,7,12,11,4,3,1,15,,
11,18,10,5,8,Skipped,1,16,Skipped,6,19,4,Skipped,14,3,20,Skipped,20,9,2,7,13,12,Skipped,15,,
25,25,25,25,25,25,7,2,5,25,3,25,25,25,4,25,25,25,6,25,25,25,1,25,25,,
21,3,19,9,6,24,4,18,23,5,11,8,21,17,1,16,22,25,10,12,15,13,2,7,14,,
25,2,1,25,5,7,9,25,8,25,25,25,25,25,25,4,25,25,3,25,10,6,25,25,25,,
25,25,7,25,25,25,25,25,25,3,4,1,25,25,6,25,24,25,8,2,25,5,25,6,25,,
25,5,25,24,8,25,10,25,6,25,24,24,25,4,7,25,24,25,2,24,3,9,1,25,25,,
17,2,4,25,3,25,14,12,13,19,6,25,11,5,7,25,18,25,8,16,15,9,1,10,25,,
16,1,5,25,6,25,14,9,11,19,3,25,10,7,4,20,17,25,12,18,15,8,2,13,25,,
25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,2,25,25,25,25,25,25,,
21,19,8,23,2,1,22,1,9,12,1,25,13,16,5,20,15,7,6,24,11,14,18,17,10,,
11,25,7,19,4,23,9,12,21,16,10,8,13,5,3,24,18,22,1,14,15,6,2,20,17,,
25,25,25,25,5,25,4,25,25,25,25,25,25,3,1,25,25,25,25,25,25,2,25,25,25,,
21,14,5,22,4,24,25,9,23,18,12,20,1,8,17,15,10,11,2,16,6,7,3,13,19,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
20,12,13,14,8,23,21,22,9,7,6,11,16,5,4,10,18,19,2,24,25,3,1,17,15,,
17,20,8,12,2,14,7,25,22,10,16,1,6,9,3,21,19,24,4,11,13,5,15,18,24,,
14,12,7,17,4,24,10,22,19,18,8,2,9,11,5,15,20,23,3,16,21,6,1,25,13,,
Skipped,1,1,1,1,1,1,Skipped,1,Skipped,Skipped,1,1,1,1,1,Skipped,Skipped,1,1,1,1,1,1,Skipped,,
25,25,25,25,25,2,25,25,25,25,25,25,25,1,25,3,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,1,25,25,25,25,25,25,1,25,25,25,25,25,3,25,25,25,25,25,25,25,25,1,,
21,20,4,10,2,25,25,25,25,25,9,25,3,7,8,25,25,24,6,25,25,1,5,23,22,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
Skipped,4,10,Skipped,9,Skipped,Skipped,Skipped,6,Skipped,Skipped,Skipped,Skipped,5,12,11,Skipped,Skipped,1,Skipped,7,3,2,8,25,,
25,19,1,25,19,25,18,20,25,25,25,25,2,20,10,20,25,25,1,25,18,25,20,20,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
18,15,6,12,4,25,23,17,24,19,20,10,2,14,1,9,3,21,5,11,13,7,8,16,25,,
14,9,5,13,17,25,8,16,25,12,12,13,19,4,3,10,15,25,2,6,18,1,7,20,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,2,25,25,10,25,25,25,25,1,3,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
5,9,15,21,1,23,18,10,19,17,13,12,22,4,8,16,14,24,2,20,3,11,7,25,6,,
1,1,1,1,1,1,1,1,1,1,1,25,1,1,1,1,1,1,1,1,1,1,1,1,1,,
25,25,1,6,3,7,25,4,25,5,25,25,25,2,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
9,10,8,20,6,25,7,22,14,11,19,21,15,3,2,5,13,12,1,23,24,17,4,16,18,,
6,20,18,15,2,25,25,12,16,9,1,21,13,3,7,17,19,10,4,22,11,8,5,25,14,,
20,7,12,12,4,25,12,20,25,12,7,7,12,4,4,12,7,20,1,7,1,12,1,12,20,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,,
Skipped,25,Skipped,Skipped,6,2,Skipped,Skipped,Skipped,6,1,Skipped,9,5,14,Skipped,9,4,2,Skipped,25,9,3,8,7,,
13,1,25,25,1,25,5,25,25,25,2,25,25,25,25,25,6,25,1,25,25,11,13,25,25,,
25,25,1,25,25,25,25,25,25,25,25,25,3,3,2,25,25,25,5,25,25,24,11,25,25,,
25,25,3,25,4,25,25,25,2,25,25,25,25,1,25,25,25,1,25,25,25,2,25,25,25,,
4,25,25,25,1,25,25,25,25,7,25,25,5,6,8,25,9,25,25,25,25,2,10,25,3,,
25,25,25,25,25,25,25,25,25,25,25,25,2,25,25,25,25,25,25,25,25,25,1,25,3,,
25,25,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,,
25,13,25,9,3,25,25,20,15,10,10,14,25,12,15,4,25,6,1,25,25,5,2,25,8,,
25,25,25,25,1,25,25,25,25,25,3,4,6,2,5,25,25,25,25,25,25,25,25,25,25,,
25,11,2,25,25,25,10,25,12,8,5,1,4,6,1,25,25,25,2,25,25,7,3,9,6,,
25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
18,1,3,25,7,25,16,14,9,25,4,20,11,6,8,15,19,25,12,13,17,5,2,10,25,,
25,5,10,8,11,16,9,25,25,13,15,1,12,7,8,4,14,25,1,3,25,1,6,3,17,,
25,25,4,25,4,25,6,25,25,25,25,25,25,2,25,5,25,25,25,25,25,3,25,1,25,,
22,10,2,21,7,11,9,25,19,20,18,13,17,1,6,16,24,15,4,14,23,8,5,3,12,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
25,25,25,25,25,25,25,4,3,25,2,25,25,25,25,25,25,25,25,25,25,25,1,25,25,,
25,25,1,25,4,25,7,10,25,25,3,25,9,2,25,6,25,25,25,25,25,5,8,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
25,25,3,1,25,25,25,1,5,25,25,25,2,25,4,1,25,25,5,25,25,25,25,25,25,,
3,12,2,Skipped,Skipped,14,Skipped,Skipped,Skipped,Skipped,20,Skipped,1,Skipped,7,Skipped,Skipped,22,18,Skipped,Skipped,Skipped,Skipped,Skipped,15,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
5,18,2,20,1,16,24,12,15,9,10,21,6,4,3,8,19,14,11,22,23,13,7,25,17,,
25,10,1,25,25,25,15,25,25,25,25,10,5,5,2,25,25,25,10,25,25,20,15,9,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,17,15,25,16,25,25,19,25,20,13,22,23,14,24,18,25,25,12,25,25,21,11,25,21,,
25,25,8,25,25,25,7,25,10,25,25,25,5,1,25,25,25,25,6,25,25,25,13,2,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,10,21,5,6,19,8,24,16,1,15,4,18,9,3,17,23,22,11,12,14,13,7,2,20,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,8,10,3,1,16,5,19,20,3,12,2,11,7,13,25,15,18,6,25,3,4,9,17,14,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
20,15,12,14,7,25,6,24,21,8,16,2,17,7,3,16,22,18,4,1,7,5,13,23,11,,
12,15,Skipped,5,5,15,11,20,Skipped,10,10,5,15,10,5,Skipped,Skipped,12,5,5,Skipped,1,5,20,10,,
25,23,25,25,25,25,25,25,4,25,25,25,25,1,3,25,25,25,25,25,22,25,2,25,25,,
25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,2,5,25,25,25,15,25,1,25,25,25,10,25,1,25,25,25,11,25,25,10,15,5,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,9,25,25,25,25,3,25,9,25,25,5,25,25,6,25,25,25,1,25,25,25,2,4,25,,
22,4,5,16,6,12,24,9,22,8,7,11,23,6,10,13,16,22,1,16,25,16,2,14,22,,
25,19,1,25,25,25,25,25,25,25,25,25,4,17,12,25,1,25,1,25,25,25,7,24,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
18,20,13,4,3,25,11,25,17,14,1,2,12,9,7,21,16,25,5,10,19,8,6,20,15,,
15,2,3,22,7,24,12,13,9,20,8,18,11,5,4,19,21,23,14,17,16,6,1,10,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,20,25,25,25,25,1,25,,
25,3,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,2,25,25,,
25,25,2,25,25,25,10,25,25,25,25,10,5,2,25,20,25,25,5,25,25,25,17,1,25,,
2,24,1,25,24,3,1,5,22,24,25,25,5,20,14,25,1,Skipped,10,Skipped,19,25,25,24,Skipped,,
25,25,25,25,25,25,1,25,25,25,3,25,6,4,5,25,25,25,6,25,25,2,25,25,6,,
22,1,14,17,10,25,23,20,24,13,16,11,8,7,3,15,21,18,2,9,19,6,5,4,12,,
25,19,3,25,20,25,10,24,25,14,25,15,9,1,25,15,25,25,10,20,21,23,18,13,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
7,25,25,25,2,25,25,25,4,25,7,25,25,3,25,25,25,25,8,25,25,25,25,1,25,,
22,10,22,23,8,3,22,2,22,22,1,24,22,22,22,22,22,25,1,25,22,22,22,22,22,,
13,22,15,12,9,25,19,24,25,17,8,25,25,20,10,7,25,10,16,23,21,18,14,25,11,,
25,25,1,25,25,25,17,25,25,25,25,24,2,21,12,25,25,25,2,25,25,25,20,25,25,,
25,25,5,25,1,25,25,25,25,25,25,25,3,25,25,25,6,25,4,25,25,25,3,2,7,,
21,11,11,20,1,24,8,19,15,16,12,9,14,5,5,12,17,25,1,20,2,8,2,7,18,,
25,25,3,25,2,5,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,3,25,25,25,25,25,25,25,25,4,3,25,25,25,1,25,25,6,5,2,25,,
14,15,24,12,1,20,4,10,8,16,18,5,25,11,23,6,3,13,2,19,7,21,22,17,9,,
25,25,2,25,25,25,15,25,25,10,25,20,6,1,2,25,25,25,9,25,25,25,17,11,25,,
20,23,13,18,2,12,19,25,7,10,16,17,5,4,3,14,11,15,1,22,21,8,6,24,9,,
17,16,11,12,13,24,19,14,23,15,9,7,3,4,8,18,22,25,2,10,21,5,6,20,1,,
18,22,25,25,1,25,10,25,25,25,20,25,20,25,10,25,3,25,25,25,25,2,24,21,25,,
25,21,1,25,22,25,1,25,25,25,24,24,3,25,16,25,25,25,5,25,15,22,7,25,25,,
25,11,8,16,7,20,2,21,25,18,14,5,9,13,4,15,25,25,1,17,10,6,12,3,19,,
25,25,25,25,25,25,25,25,25,25,2,25,1,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
20,6,5,18,12,24,2,14,19,17,13,22,8,11,9,16,15,25,1,10,7,3,4,21,23,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,2,25,25,,
25,25,11,25,13,25,25,15,16,14,20,25,25,12,9,25,17,25,14,10,25,1,11,20,25,,
21,13,16,22,4,23,3,14,24,15,17,12,19,6,8,1,25,23,10,11,2,7,9,5,18,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,4,Skipped,Skipped,6,Skipped,Skipped,5,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,2,3,Skipped,,
25,25,1,25,3,25,8,10,25,25,4,25,9,2,25,7,25,24,25,25,25,5,6,25,25,,
14,13,10,16,12,22,23,11,20,17,19,8,6,4,7,18,21,25,1,15,3,5,9,24,2,,
Skipped,Skipped,Skipped,Skipped,11,15,18,17,Skipped,Skipped,Skipped,Skipped,14,12,Skipped,Skipped,Skipped,25,1,Skipped,Skipped,16,13,Skipped,24,,
8,6,3,5,2,8,5,3,6,7,7,4,4,2,4,8,7,8,1,4,6,3,2,1,5,,
18,20,9,25,25,25,10,25,1,25,25,19,10,18,4,25,25,25,10,25,25,24,19,25,25,,
25,10,3,25,25,25,7,25,25,25,25,25,4,2,1,25,25,25,6,25,25,25,6,5,25,,
17,1,6,25,8,25,15,13,14,25,4,19,12,3,5,20,16,25,9,10,18,7,2,11,25,,
Skipped,4,Skipped,Skipped,Skipped,Skipped,Skipped,5,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,2,Skipped,Skipped,Skipped,3,1,Skipped,,
25,25,25,25,4,25,25,25,25,25,25,3,6,7,1,25,25,25,25,25,25,2,5,25,25,,
25,10,8,25,6,25,25,25,9,25,7,25,4,2,25,11,25,25,1,25,25,5,3,25,25,,
25,25,3,25,25,25,20,25,25,25,25,25,1,25,2,25,25,25,4,25,25,20,14,25,25,,
5,25,1,25,25,25,6,25,25,25,25,25,2,4,3,25,25,25,10,25,25,25,14,25,25,,
25,25,1,25,25,25,5,25,25,25,25,25,1,6,6,25,25,25,4,24,25,25,3,24,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
Skipped,Skipped,8,Skipped,Skipped,Skipped,Skipped,7,2,7,1,Skipped,Skipped,4,4,25,Skipped,Skipped,8,9,Skipped,4,6,10,2,,
25,1,11,25,10,25,5,8,6,25,2,3,25,9,4,25,25,25,25,8,7,25,7,25,25,,
25,2,25,25,25,25,25,12,17,25,5,25,6,4,4,11,12,15,1,25,3,25,1,25,25,,
14,21,17,10,1,22,15,11,19,5,2,3,12,8,6,16,4,23,25,9,20,25,18,13,7,,
8,16,18,11,4,25,22,25,21,5,10,12,19,3,13,9,17,2,1,15,7,14,6,25,20,,
25,22,8,25,7,25,25,25,25,25,25,25,1,9,25,25,25,25,25,25,23,25,6,15,3,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
25,24,2,25,25,25,10,25,25,25,25,9,7,2,1,25,25,25,5,25,25,12,25,10,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,,
17,21,9,16,1,11,12,19,Skipped,3,5,15,10,8,4,22,20,Skipped,2,14,Skipped,7,6,18,13,,
25,25,1,25,25,25,25,16,1,25,25,24,2,14,11,20,25,25,3,25,25,25,25,25,25,,
Skipped,8,3,Skipped,5,Skipped,Skipped,Skipped,Skipped,12,11,Skipped,10,4,7,Skipped,Skipped,Skipped,2,Skipped,Skipped,9,1,6,Skipped,,
19,12,2,16,4,17,23,18,25,11,6,14,22,1,9,15,13,20,3,8,21,5,7,24,10,,
25,18,4,8,7,25,9,15,21,16,17,19,13,14,1,6,25,5,10,25,20,2,12,3,11,,
25,25,22,25,25,25,25,25,25,25,25,25,25,23,24,25,25,25,25,25,25,25,25,1,25,,
Skipped,10,7,Skipped,7,Skipped,6,Skipped,Skipped,Skipped,Skipped,Skipped,7,1,Skipped,9,Skipped,Skipped,8,Skipped,5,2,3,4,10,,
15,10,9,24,25,25,2,24,15,15,24,5,10,8,5,10,25,25,1,5,20,10,10,25,25,,
25,25,25,25,25,25,25,2,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,,
15,15,15,15,3,14,15,15,13,10,6,15,9,1,8,15,7,12,2,15,15,5,4,15,11,,
20,25,2,24,6,25,25,13,25,12,3,24,9,1,2,4,20,15,23,24,10,8,23,5,7,,
25,18,2,25,25,25,25,25,25,25,25,25,1,17,3,20,25,25,5,25,22,25,21,20,25,,
10,8,20,5,10,25,25,9,25,5,9,6,13,8,6,20,10,2,1,12,12,6,7,20,5,,
25,13,25,25,10,25,25,25,25,7,12,25,9,4,6,25,11,8,1,25,25,3,2,25,5,,
20,19,14,25,4,18,7,21,24,16,9,2,13,8,3,11,15,24,12,1,6,5,10,22,17,,
25,7,5,25,6,7,7,25,25,10,10,1,6,5,6,25,25,10,7,25,5,5,5,25,25,,
25,25,2,25,25,25,25,25,25,25,25,25,1,25,8,25,25,25,1,25,25,25,25,25,25,,
25,8,4,13,1,25,4,25,25,25,25,13,8,4,25,8,25,25,1,13,8,1,1,25,8,,
23,5,7,17,3,25,16,25,10,11,15,22,4,14,18,9,23,24,1,25,13,6,2,19,20,,
13,21,1,20,4,25,16,15,23,11,9,19,5,3,2,14,24,22,6,18,10,8,7,12,17,,
23,22,12,11,7,20,16,5,21,10,3,4,15,8,13,14,18,19,1,9,24,6,2,25,17,,
25,25,2,25,25,25,25,25,25,25,25,10,7,1,1,25,25,25,10,25,25,25,23,20,25,,
25,25,25,2,7,25,25,3,25,25,1,25,25,4,25,25,25,25,25,25,25,6,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,,
25,25,25,25,1,25,25,25,25,25,25,25,2,1,1,25,25,25,2,25,25,2,3,25,3,,
25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,2,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,1,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
16,6,3,16,6,16,7,16,3,15,15,3,6,3,3,16,6,16,4,16,16,2,6,16,15,,
1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,5,9,25,3,25,25,15,12,10,15,25,1,7,2,11,25,25,6,25,8,15,4,16,25,,
25,25,5,25,25,3,2,25,25,25,7,1,25,25,25,25,25,25,6,25,25,25,25,4,25,,
