ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,numSeats,numCands
92700_00025_000051,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000033,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000015,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000089,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000034,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000070,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000069,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000046,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000035,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000007,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000055,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000092,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000091,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000058,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00025_000037,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000092,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000091,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000058,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000057,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000038,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000019,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000064,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000063,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000040,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000020,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000001,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000072,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000071,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000021,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000013,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000096,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000053,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000052,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000022,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000005,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000062,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000014,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000074,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000073,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000048,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000024,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000012,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000100,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000066,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000065,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000025,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000008,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000078,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000046,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000026,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000015,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000076,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000045,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000007,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000068,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000067,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000047,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000016,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000080,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000079,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000049,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000029,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000017,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000094,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000093,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000070,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000069,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000043,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000003,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000082,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000081,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000050,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000031,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000002,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000084,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000083,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000051,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000018,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000086,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000085,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",Write-in,1,2
92700_00026_000054,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000033,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000004,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000098,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000097,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000059,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000044,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000009,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000088,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000087,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000011,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,Write-in,skipped,1,2
92700_00026_000089,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000056,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000037,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92700_00026_000010,Ballot 18 - Type 18,Early Voting,Judicial 3,Judicial,District 17 - Early Voting,District 17 - Early Voting,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92300_00102_000098,Ballot 18 - Type 18,Absentee,Judicial 3,Judicial,District 17 - Absentee,District 17 - Absentee,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92300_00102_000064,Ballot 18 - Type 18,Absentee,Judicial 3,Judicial,District 17 - Absentee,District 17 - Absentee,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92300_00102_000063,Ballot 18 - Type 18,Absentee,Judicial 3,Judicial,District 17 - Absentee,District 17 - Absentee,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92300_00102_000039,Ballot 18 - Type 18,Absentee,Judicial 3,Judicial,District 17 - Absentee,District 17 - Absentee,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92300_00102_000019,Ballot 18 - Type 18,Absentee,Judicial 3,Judicial,District 17 - Absentee,District 17 - Absentee,Region II,Write-in,"Fields, William Z. ""Zack""",1,2
92300_00102_000016,Ballot 18 - Type 18,Absentee,Judicial 3,Judicial,District 17 - Absentee,District 17 - Absentee,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92300_00102_000096,Ballot 18 - Type 18,Absentee,Judicial 3,Judicial,District 17 - Absentee,District 17 - Absentee,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92300_00102_000095,Ballot 18 - Type 18,Absentee,Judicial 3,Judicial,District 17 - Absentee,District 17 - Absentee,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92300_00102_000049,Ballot 18 - Type 18,Absentee,Judicial 3,Judicial,District 17 - Absentee,District 17 - Absentee,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92300_00102_000020,Ballot 18 - Type 18,Absentee,Judicial 3,Judicial,District 17 - Absentee,District 17 - Absentee,Region II,Write-in,skipped,1,2
92300_00102_000002,Ballot 18 - Type 18,Absentee,Judicial 3,Judicial,District 17 - Absentee,District 17 - Absentee,Region II,"Fields, William Z. ""Zack""",skipped,1,2
92300_00102_000092,Ballot 18 - Type 18,Absentee,Judicial 3,Judicial,District 17 - Absentee,District 17 - Absentee,Region II,"Fields, William Z. ""Zack""",skipped,1,2
