"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","Num Cands","Num Seats"
"14","1","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","6","14","8","10","1","4","9","11","12","2","5","13","15","7","nan","nan"
"12","7","4","6","11","10","15","13","5","14","3","8","9","2","1","nan","nan"
"5","7","15","4","12","3","1","8","11","9","6","2","10","skipped","skipped","nan","nan"
"15","1","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","11","15","9","6","5","1","10","3","7","8","2","skipped","skipped","skipped","nan","nan"
"8","2","10","7","4","3","1","12","6","15","14","11","9","5","skipped","nan","nan"
"1","8","14","7","2","4","6","5","9","15","3","10","13","12","11","nan","nan"
"1","3","15","5","2","7","4","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","8","15","6","2","3","11","4","1","5","7","10","skipped","skipped","skipped","nan","nan"
"5","15","3","6","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","10","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","15","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","5","4","3","2","1","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","11","15","12","4","1","3","8","6","2","9","5","skipped","skipped","skipped","nan","nan"
"4","15","5","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","1","14","9","7","4","6","5","10","15","12","2","13","8","3","nan","nan"
"3","8","9","6","5","2","4","1","7","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","1","3","6","2","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","1","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","7","5","6","4","15","11","2","8","9","1","3","skipped","skipped","skipped","nan","nan"
"11","5","6","4","8","14","15","12","2","13","9","7","1","3","skipped","nan","nan"
"7","10","11","4","3","1","2","14","5","6","15","8","9","skipped","skipped","nan","nan"
"2","7","13","6","3","11","14","10","4","1","12","8","15","5","9","nan","nan"
"15","2","1","3","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","3","15","2","8","10","5","6","4","1","9","7","skipped","skipped","skipped","nan","nan"
"6","10","8","7","12","13","14","15","9","1","2","11","3","5","4","nan","nan"
"2","15","6","7","1","5","8","4","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","8","15","12","4","2","6","13","1","7","14","3","skipped","skipped","skipped","nan","nan"
