"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","Num Cands","Num Seats"
"2","4","7","5","3","1","8","6","nan","nan"
"2","8","4","6","3","1","7","5","nan","nan"
"3","8","6","4","2","1","7","5","nan","nan"
"2","7","6","4","3","1","8","5","nan","nan"
"2","8","5","4","3","1","7","6","nan","nan"
"2","8","5","4","3","1","7","6","nan","nan"
"2","8","5","4","3","1","7","6","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"3","8","6","4","2","1","7","5","nan","nan"
"2","7","5","6","3","1","8","4","nan","nan"
"2","8","5","4","3","1","7","6","nan","nan"
"2","8","6","5","3","1","7","4","nan","nan"
"2","8","6","5","3","1","7","4","nan","nan"
"2","7","4","5","3","1","8","6","nan","nan"
"2","8","6","5","3","1","7","4","nan","nan"
"2","8","5","4","3","1","7","6","nan","nan"
"2","7","4","6","3","1","8","5","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","8","5","6","3","1","7","4","nan","nan"
"2","7","6","4","3","1","8","5","nan","nan"
"2","8","5","4","3","1","7","6","nan","nan"
"2","8","4","6","3","1","7","5","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","8","5","6","3","1","7","4","nan","nan"
"2","8","6","5","3","1","7","4","nan","nan"
"2","8","4","5","3","1","skipped","skipped","nan","nan"
"2","8","5","4","3","1","7","6","nan","nan"
"2","7","4","5","3","1","8","6","nan","nan"
"2","8","4","6","3","1","7","5","nan","nan"
"2","8","5","6","3","1","7","4","nan","nan"
"2","7","4","6","3","1","8","5","nan","nan"
"2","8","5","4","3","1","skipped","skipped","nan","nan"
"2","8","6","4","3","1","7","5","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","8","4","6","3","1","7","5","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"3","8","5","7","1","2","6","4","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","7","4","5","3","1","8","6","nan","nan"
"2","8","4","6","3","1","7","5","nan","nan"
"2","8","5","6","3","1","7","4","nan","nan"
"2","8","4","6","3","1","7","5","nan","nan"
"2","8","6","5","3","1","7","4","nan","nan"
"2","7","5","4","3","1","8","6","nan","nan"
"2","8","5","4","3","1","7","6","nan","nan"
"2","7","6","4","3","1","8","skipped","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","8","4","6","3","1","7","5","nan","nan"
"2","8","6","5","3","1","7","4","nan","nan"
"2","8","6","4","3","1","7","5","nan","nan"
"2","8","4","6","3","7","5","skipped","nan","nan"
"2","8","5","6","3","1","7","4","nan","nan"
"2","8","6","5","3","1","7","4","nan","nan"
"2","7","5","4","3","1","8","6","nan","nan"
"2","8","4","6","3","1","7","5","nan","nan"
"2","7","5","4","3","1","8","6","nan","nan"
"2","8","6","5","3","1","7","4","nan","nan"
"2","8","6","4","3","1","7","5","nan","nan"
"2","7","6","5","3","1","8","4","nan","nan"
"2","8","5","4","3","1","7","6","nan","nan"
"2","8","4","6","3","1","7","5","nan","nan"
"2","8","5","4","3","1","7","6","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"3","8","4","6","2","1","7","5","nan","nan"
"2","8","4","6","3","1","7","5","nan","nan"
"2","8","6","4","3","1","7","5","nan","nan"
"2","8","6","4","3","1","7","5","nan","nan"
"3","7","4","5","2","1","8","6","nan","nan"
"2","7","5","4","3","1","8","6","nan","nan"
"2","8","4","6","3","1","7","5","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"3","8","5","4","2","1","7","6","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","8","4","6","3","1","7","5","nan","nan"
"2","7","4","5","3","1","8","6","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","8","5","4","3","1","7","6","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"8","3","4","5","7","1","2","6","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","7","5","6","3","1","8","4","nan","nan"
"2","6","4","5","3","1","8","skipped","nan","nan"
"2","8","5","6","3","1","7","4","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","8","5","3","1","4","skipped","skipped","nan","nan"
"2","8","5","4","3","1","7","6","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","8","4","5","3","1","7","6","nan","nan"
"2","7","4","5","3","1","8","6","nan","nan"
