"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","Num Cands","Num Seats"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","8","10","1","6","5","4","skipped","skipped","skipped","skipped","nan","nan"
"5","12","3","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","11","6","12","5","9","1","4","2","7","8","3","nan","nan"
"12","2","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","8","1","4","5","11","6","10","7","3","9","skipped","nan","nan"
"3","9","8","5","12","7","10","1","4","11","6","2","nan","nan"
"11","3","5","1","6","2","4","12","skipped","skipped","skipped","skipped","nan","nan"
"7","2","12","5","6","9","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","6","1","12","7","2","9","3","10","11","8","4","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","1","3","4","5","11","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","11","2","4","8","3","5","1","10","9","12","6","nan","nan"
"10","12","6","11","4","9","3","1","5","2","7","skipped","nan","nan"
"6","12","4","5","3","1","7","2","skipped","skipped","skipped","skipped","nan","nan"
"4","12","5","2","1","6","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","3","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","9","1","3","11","2","8","5","12","10","4","6","nan","nan"
"12","2","4","1","5","6","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","10","1","11","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","9","2","3","11","10","4","1","8","7","12","5","nan","nan"
"4","12","2","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","10","7","1","11","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","11","8","2","12","6","4","5","3","1","7","9","nan","nan"
"12","3","1","6","5","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","4","2","9","12","1","3","5","6","8","7","11","nan","nan"
"10","1","12","7","9","8","4","2","3","6","11","5","nan","nan"
"10","8","5","12","11","1","6","3","2","7","4","9","nan","nan"
"11","3","12","4","1","2","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","9","2","8","11","3","4","1","7","5","10","12","nan","nan"
"8","11","4","12","10","3","7","5","2","9","1","6","nan","nan"
"8","11","9","12","1","2","6","4","10","5","3","7","nan","nan"
"9","10","3","12","1","5","7","6","2","11","4","8","nan","nan"
"7","11","6","2","9","1","5","10","12","4","8","skipped","nan","nan"
"12","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","7","3","1","11","2","5","4","6","10","9","skipped","nan","nan"
"12","4","2","3","7","5","10","1","11","8","6","skipped","nan","nan"
"12","1","6","2","7","3","4","5","skipped","skipped","skipped","skipped","nan","nan"
"5","12","3","6","1","2","11","4","skipped","skipped","skipped","skipped","nan","nan"
"6","10","7","5","12","4","9","11","3","2","8","1","nan","nan"
"10","9","4","5","1","2","12","3","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","8","12","10","9","1","2","11","skipped","skipped","skipped","skipped","nan","nan"
"3","7","1","6","5","8","4","2","10","11","12","9","nan","nan"
"12","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","1","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","12","7","3","1","2","6","5","4","skipped","skipped","skipped","nan","nan"
"7","4","8","5","12","11","6","1","2","10","9","3","nan","nan"
"11","2","3","1","10","7","9","5","6","8","12","4","nan","nan"
"12","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","6","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","4","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","3","4","5","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","4","1","3","12","2","6","5","8","skipped","skipped","skipped","nan","nan"
"12","8","3","2","7","1","9","5","4","11","6","10","nan","nan"
"12","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","11","5","1","12","2","4","3","6","8","skipped","skipped","nan","nan"
"9","5","12","4","10","11","6","3","1","8","7","2","nan","nan"
"12","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","8","1","9","10","3","2","6","12","11","4","5","nan","nan"
"4","12","9","1","5","3","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","6","1","3","11","5","4","2","9","12","7","skipped","nan","nan"
"10","3","4","6","7","8","1","2","9","skipped","skipped","skipped","nan","nan"
"8","12","6","9","5","3","2","1","7","4","skipped","skipped","nan","nan"
"12","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","6","3","8","5","1","7","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","11","2","9","10","3","4","7","8","12","5","6","nan","nan"
"12","3","2","4","6","5","7","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","8","12","11","1","9","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","6","1","2","5","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","11","1","2","7","4","9","3","8","10","12","5","nan","nan"
"3","7","1","10","6","5","9","4","8","12","2","skipped","nan","nan"
"12","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","6","12","8","5","1","4","7","9","3","skipped","nan","nan"
"12","5","1","4","2","3","6","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","4","5","3","6","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","6","1","7","8","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","9","4","1","6","5","7","3","10","2","12","8","nan","nan"
"12","5","4","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","7","2","4","8","3","5","1","12","11","9","skipped","nan","nan"
"8","11","4","1","12","3","6","2","7","10","5","9","nan","nan"
"12","4","5","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","3","12","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","12","2","10","1","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","1","2","8","12","11","10","skipped","skipped","skipped","skipped","nan","nan"
"10","4","5","1","9","8","2","3","6","12","11","7","nan","nan"
"11","12","9","10","3","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","2","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","7","3","6","10","9","skipped","skipped","skipped","skipped","nan","nan"
"11","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","5","12","3","6","10","4","1","7","2","9","skipped","nan","nan"
"4","12","3","5","2","6","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","10","8","12","11","4","3","6","5","1","9","2","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","4","7","9","6","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","4","5","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","8","1","4","9","2","10","7","12","11","3","5","nan","nan"
"12","3","2","4","7","6","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","3","5","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","2","5","1","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","11","2","6","12","4","8","1","7","5","10","9","nan","nan"
"5","12","2","3","1","6","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","10","4","9","12","1","5","11","3","6","2","7","nan","nan"
"11","3","4","2","10","5","9","1","7","12","6","8","nan","nan"
"12","2","1","11","7","6","3","4","8","9","10","5","nan","nan"
"12","1","3","6","2","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","7","1","2","6","3","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","10","1","5","8","2","11","3","4","9","6","7","nan","nan"
"2","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","10","4","1","12","2","5","3","6","skipped","skipped","skipped","nan","nan"
"12","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","11","3","4","10","7","2","1","12","5","skipped","skipped","nan","nan"
"7","10","1","12","9","2","6","11","3","8","5","4","nan","nan"
"12","2","5","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","8","1","6","11","3","7","2","12","9","10","skipped","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","2","11","8","7","5","3","12","9","10","6","nan","nan"
"2","11","3","9","1","4","8","12","10","7","6","5","nan","nan"
"12","4","2","3","6","1","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","9","2","1","3","10","7","5","12","8","11","4","nan","nan"
"7","9","1","10","2","3","6","12","11","4","5","8","nan","nan"
"3","11","7","8","5","10","4","1","9","6","2","skipped","nan","nan"
"9","2","1","12","3","4","10","6","skipped","skipped","skipped","skipped","nan","nan"
"12","3","2","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","6","11","2","7","12","8","3","5","9","10","1","nan","nan"
"12","4","11","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","10","6","1","9","7","11","2","8","3","12","5","nan","nan"
"8","10","9","2","12","4","3","6","5","1","11","7","nan","nan"
"10","3","4","7","1","2","6","12","5","11","skipped","skipped","nan","nan"
"10","2","7","1","8","6","3","12","9","11","skipped","skipped","nan","nan"
"6","9","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","6","3","2","7","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","1","6","3","5","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","9","1","6","11","3","7","4","8","10","12","2","nan","nan"
"12","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","2","12","9","3","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","6","11","2","8","4","1","9","5","7","3","12","nan","nan"
