"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","Num Cands","Num Seats"
"3","7","6","2","8","5","1","4","nan","nan"
"3","5","7","2","6","8","1","4","nan","nan"
"3","7","5","2","8","6","1","4","nan","nan"
"3","7","4","2","8","5","1","6","nan","nan"
"4","8","1","3","7","5","2","6","nan","nan"
"3","7","5","2","8","4","1","6","nan","nan"
"3","6","2","7","4","1","8","skipped","nan","nan"
"3","4","5","2","8","6","1","7","nan","nan"
"3","7","6","2","8","5","1","4","nan","nan"
"3","7","5","2","8","6","1","4","nan","nan"
"3","6","7","2","8","4","1","5","nan","nan"
"3","5","7","2","8","4","1","6","nan","nan"
"3","7","5","2","8","6","1","4","nan","nan"
"3","8","4","2","7","6","1","5","nan","nan"
"3","7","6","2","8","5","1","4","nan","nan"
"3","8","6","2","7","4","1","5","nan","nan"
"3","8","4","2","7","6","1","5","nan","nan"
"3","7","6","2","8","4","1","5","nan","nan"
"3","8","6","2","7","5","1","4","nan","nan"
"3","6","7","2","8","5","1","4","nan","nan"
"3","8","6","2","7","4","1","5","nan","nan"
"3","7","5","2","8","4","1","6","nan","nan"
"3","6","8","2","7","5","1","4","nan","nan"
"3","8","7","2","6","5","1","4","nan","nan"
"3","7","6","2","8","5","1","4","nan","nan"
"3","5","7","2","8","4","1","6","nan","nan"
"3","4","5","2","8","7","1","6","nan","nan"
"3","8","6","2","7","4","1","5","nan","nan"
"3","7","6","2","8","5","1","4","nan","nan"
"3","7","5","2","8","6","1","4","nan","nan"
"3","8","4","2","7","5","1","6","nan","nan"
