"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","Num Cands","Num Seats"
"5","4","3","1","8","11","7","2","12","10","6","skipped","nan","nan"
"11","4","5","8","3","10","2","6","12","9","1","7","nan","nan"
"11","8","4","1","5","12","7","3","10","2","6","9","nan","nan"
"1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","1","12","2","3","4","6","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","3","7","1","5","9","8","6","12","4","skipped","skipped","nan","nan"
"12","4","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","12","5","4","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","8","2","11","10","12","7","6","9","1","skipped","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","1","6","2","8","9","11","10","12","5","7","4","nan","nan"
"3","4","5","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","8","6","10","7","12","9","4","3","11","5","nan","nan"
"12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","8","3","1","6","12","2","4","9","7","5","11","nan","nan"
"7","2","4","1","8","10","5","3","11","12","6","9","nan","nan"
"5","12","4","2","10","7","9","3","1","6","8","skipped","nan","nan"
"4","3","5","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","3","8","6","5","7","10","2","1","4","skipped","skipped","nan","nan"
"5","1","4","2","12","8","9","3","6","10","11","7","nan","nan"
"3","1","12","4","2","5","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","12","5","7","8","6","4","3","1","skipped","skipped","skipped","nan","nan"
"12","5","3","1","4","6","2","7","skipped","skipped","skipped","skipped","nan","nan"
"12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","11","8","7","4","6","5","9","2","3","12","skipped","nan","nan"
"3","1","6","4","2","5","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","2","1","3","6","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","12","1","5","8","6","9","skipped","skipped","skipped","skipped","nan","nan"
"2","5","12","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","7","12","5","10","1","9","3","6","2","8","11","nan","nan"
"11","1","2","5","8","10","6","3","9","12","7","4","nan","nan"
"2","1","4","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","12","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","7","8","6","12","5","4","9","3","1","skipped","skipped","nan","nan"
"5","1","12","10","3","8","9","11","2","4","6","7","nan","nan"
"6","4","3","1","10","9","8","2","5","11","12","7","nan","nan"
"7","4","3","1","6","10","8","2","12","11","5","9","nan","nan"
"12","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","4","6","5","3","1","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","7","4","3","2","8","9","1","10","6","skipped","skipped","nan","nan"
"2","1","5","3","7","8","9","12","6","10","11","4","nan","nan"
"3","4","8","1","12","9","6","10","5","7","2","11","nan","nan"
"4","2","10","3","9","11","8","7","5","6","12","1","nan","nan"
"12","5","4","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","12","4","7","5","6","8","2","skipped","skipped","skipped","nan","nan"
"3","2","12","5","10","7","8","11","1","6","9","4","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","7","9","6","2","12","8","11","10","4","skipped","nan","nan"
"9","5","11","1","3","7","4","6","12","10","2","8","nan","nan"
"4","6","12","2","1","3","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","12","3","6","8","5","4","7","skipped","skipped","skipped","nan","nan"
"12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","10","6","3","1","7","5","4","12","8","2","11","nan","nan"
"2","3","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","3","1","5","4","2","8","6","skipped","skipped","skipped","skipped","nan","nan"
"1","2","8","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","8","7","1","3","2","5","6","9","10","4","12","nan","nan"
"12","5","10","9","8","4","7","3","1","11","6","skipped","nan","nan"
"1","4","3","2","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","5","2","10","8","11","4","3","6","9","7","nan","nan"
"5","4","12","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","7","6","8","5","4","3","9","skipped","skipped","skipped","nan","nan"
"4","12","9","8","5","3","10","6","1","11","7","2","nan","nan"
"4","5","11","8","9","1","12","10","2","6","7","3","nan","nan"
"4","2","5","3","8","6","7","1","skipped","skipped","skipped","skipped","nan","nan"
"3","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","1","3","2","12","4","6","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","1","3","4","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","6","5","9","3","8","7","11","10","12","4","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","1","12","6","9","3","10","11","5","2","8","4","nan","nan"
"2","3","12","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","7","2","11","6","10","9","1","5","12","8","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","12","5","1","6","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","5","3","9","11","7","6","10","4","8","12","nan","nan"
"2","6","3","5","12","9","10","4","7","8","11","1","nan","nan"
"1","12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","5","8","12","11","6","7","9","3","4","10","2","nan","nan"
"7","1","6","2","10","11","8","5","4","12","9","3","nan","nan"
"4","5","10","3","6","8","9","7","2","11","12","1","nan","nan"
"2","3","12","1","7","10","8","11","5","9","4","6","nan","nan"
"2","1","3","10","9","4","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","12","3","2","6","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","9","10","6","7","4","8","12","11","5","3","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","7","12","1","9","5","10","11","4","3","8","6","nan","nan"
"12","7","6","1","4","8","5","3","2","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","11","3","4","5","10","2","9","6","skipped","skipped","nan","nan"
"3","5","9","1","7","6","8","10","11","12","2","4","nan","nan"
"12","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","6","1","11","8","9","5","3","12","7","skipped","nan","nan"
"4","10","11","8","3","2","5","12","6","7","1","9","nan","nan"
"3","2","7","1","9","6","11","8","4","12","10","5","nan","nan"
"12","8","7","1","5","9","6","11","2","4","3","10","nan","nan"
"1","2","7","8","11","3","9","6","5","12","10","4","nan","nan"
"2","5","12","6","10","7","9","1","4","8","3","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","8","12","2","7","9","11","5","10","4","3","6","nan","nan"
"2","1","11","5","9","4","8","12","6","3","7","10","nan","nan"
"1","4","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","3","2","5","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","10","2","11","5","12","7","3","9","8","6","nan","nan"
"3","5","1","12","9","7","11","6","4","8","10","2","nan","nan"
"1","6","5","4","9","10","11","8","3","2","12","7","nan","nan"
"4","3","12","5","8","7","1","6","2","skipped","skipped","skipped","nan","nan"
"10","2","6","1","7","11","9","5","4","12","8","3","nan","nan"
"3","1","8","2","5","7","9","10","11","12","4","6","nan","nan"
"1","6","2","4","10","8","11","3","5","7","9","12","nan","nan"
"5","10","8","11","2","6","3","7","9","4","1","12","nan","nan"
"4","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","10","12","9","2","7","11","5","1","8","6","nan","nan"
"1","12","4","2","3","5","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","12","5","4","1","6","skipped","skipped","skipped","skipped","skipped","nan","nan"
