"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","Num Cands","Num Seats"
"8","4","7","12","1","2","6","5","9","3","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","1","6","4","7","8","12","3","11","9","10","2","nan","nan"
"8","5","10","9","12","6","4","2","7","3","11","1","nan","nan"
"12","1","6","2","5","4","3","7","skipped","skipped","skipped","skipped","nan","nan"
"8","6","4","10","7","2","11","5","3","12","9","1","nan","nan"
"2","4","7","9","11","5","12","1","8","10","6","3","nan","nan"
"12","8","4","1","11","3","10","2","skipped","skipped","skipped","skipped","nan","nan"
"4","3","12","9","6","2","10","7","5","1","11","skipped","nan","nan"
"6","4","3","1","12","8","11","10","7","9","5","skipped","nan","nan"
"2","5","3","6","1","11","9","12","10","7","8","4","nan","nan"
"6","7","10","8","1","9","12","4","11","3","5","2","nan","nan"
"12","7","6","8","1","9","11","10","3","2","4","5","nan","nan"
"6","10","7","5","4","11","12","3","2","9","1","8","nan","nan"
"9","10","4","1","2","3","7","6","5","8","11","12","nan","nan"
"11","4","8","6","1","2","12","10","5","3","7","9","nan","nan"
"11","9","5","4","3","7","12","8","2","1","10","6","nan","nan"
"8","5","2","3","6","4","7","1","10","9","12","11","nan","nan"
"6","10","4","7","1","3","11","2","9","12","5","8","nan","nan"
"10","9","6","11","2","4","3","1","7","12","5","8","nan","nan"
"8","3","9","5","6","7","10","11","4","2","12","1","nan","nan"
"3","10","11","4","7","2","12","5","8","1","9","6","nan","nan"
"8","7","9","6","12","10","4","1","2","11","3","5","nan","nan"
"2","9","8","7","1","12","3","6","5","4","skipped","skipped","nan","nan"
"10","6","7","3","5","2","12","4","11","1","8","9","nan","nan"
"4","1","2","3","7","12","8","5","9","10","6","11","nan","nan"
"9","4","8","3","5","10","12","1","2","11","7","6","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","7","11","5","1","4","3","12","2","10","6","9","nan","nan"
"12","7","10","8","9","1","11","6","5","3","4","2","nan","nan"
"9","7","8","6","2","3","10","11","4","12","5","1","nan","nan"
"9","7","1","3","12","4","10","6","8","11","5","2","nan","nan"
"2","9","7","10","6","8","5","3","12","11","4","1","nan","nan"
"3","9","4","5","1","8","12","10","7","11","6","2","nan","nan"
"9","10","4","12","7","5","8","1","2","6","3","11","nan","nan"
"3","12","5","7","6","4","2","1","skipped","skipped","skipped","skipped","nan","nan"
"12","5","4","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","9","2","3","11","6","1","12","8","5","4","10","nan","nan"
"11","5","1","2","8","4","12","10","7","9","3","6","nan","nan"
"6","7","3","4","12","9","2","11","8","5","10","1","nan","nan"
"1","3","8","2","12","11","7","10","4","9","skipped","skipped","nan","nan"
"10","11","4","8","5","1","2","7","3","6","9","12","nan","nan"
"12","5","3","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","4","5","7","12","11","1","6","2","3","9","8","nan","nan"
"7","5","2","10","4","8","12","1","11","3","9","6","nan","nan"
"1","12","7","11","8","6","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","6","3","10","9","2","11","12","4","1","7","5","nan","nan"
"5","6","3","7","12","8","1","4","10","9","11","2","nan","nan"
