"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","Num Cands","Num Seats"
"12","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","11","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","11","3","6","5","4","2","1","skipped","skipped","skipped","skipped","nan","nan"
"4","12","2","1","3","5","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","7","8","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","9","5","8","7","2","1","10","6","4","11","3","nan","nan"
"12","2","3","6","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","4","5","2","12","3","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","1","2","12","5","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","9","5","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","3","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","2","4","12","7","3","1","6","5","skipped","skipped","skipped","nan","nan"
"12","2","8","6","1","7","4","5","3","skipped","skipped","skipped","nan","nan"
"12","1","2","5","9","7","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","1","6","5","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","3","8","10","4","1","2","9","5","6","7","12","nan","nan"
"5","4","1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","8","1","5","9","4","10","7","6","3","11","nan","nan"
"11","1","2","12","6","5","7","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","1","6","9","3","12","5","7","11","8","4","nan","nan"
"5","2","12","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","6","2","12","10","1","5","3","8","7","11","4","nan","nan"
"12","5","6","4","11","3","9","1","10","7","8","2","nan","nan"
"12","2","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","5","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","1","4","12","10","2","8","5","6","7","9","3","nan","nan"
"11","8","12","2","10","1","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","4","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","4","7","2","5","3","6","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","3","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","5","8","10","12","4","1","6","2","7","3","skipped","nan","nan"
"12","8","4","2","1","7","5","6","3","skipped","skipped","skipped","nan","nan"
"11","1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","2","5","7","10","3","4","11","8","6","12","1","nan","nan"
"11","2","3","7","9","12","1","8","5","6","10","4","nan","nan"
"12","1","2","3","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","8","3","9","10","1","7","5","11","6","4","2","nan","nan"
"12","1","10","6","9","11","8","7","skipped","skipped","skipped","skipped","nan","nan"
"12","4","3","9","10","6","8","7","2","5","1","skipped","nan","nan"
"12","2","10","9","11","1","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","5","4","12","2","6","3","1","skipped","skipped","skipped","skipped","nan","nan"
"12","4","3","5","2","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","9","6","11","7","5","2","4","1","8","10","nan","nan"
"12","5","7","9","1","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","3","4","5","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","11","7","12","2","8","9","1","skipped","skipped","skipped","skipped","nan","nan"
"12","1","4","7","6","2","8","3","5","9","skipped","skipped","nan","nan"
"10","7","3","8","9","2","4","5","6","1","skipped","skipped","nan","nan"
"12","2","3","7","6","4","5","9","1","skipped","skipped","skipped","nan","nan"
"12","1","5","4","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","4","12","1","5","2","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","10","12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","5","8","12","11","6","4","3","1","2","skipped","skipped","nan","nan"
"11","2","4","9","8","3","5","7","12","6","10","1","nan","nan"
"11","3","12","9","7","8","10","1","skipped","skipped","skipped","skipped","nan","nan"
"10","4","12","1","7","6","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","4","5","6","7","2","3","skipped","skipped","skipped","skipped","nan","nan"
"12","2","5","7","11","6","4","3","10","8","9","1","nan","nan"
"12","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","4","11","9","3","6","7","5","8","10","1","nan","nan"
"8","12","3","4","2","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","4","9","10","7","1","11","6","5","8","2","nan","nan"
"12","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","6","8","10","2","4","3","9","7","11","1","nan","nan"
"12","2","11","6","5","3","7","4","8","1","skipped","skipped","nan","nan"
"11","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","4","5","7","3","2","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","1","12","7","2","3","5","6","4","skipped","skipped","skipped","nan","nan"
"12","5","8","7","10","1","2","9","3","6","11","4","nan","nan"
