"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","Num Cands","Num Seats"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","12","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","12","7","9","6","10","2","8","4","5","11","nan","nan"
"4","11","3","6","7","10","8","5","2","12","1","9","nan","nan"
"1","12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","2","6","5","4","8","10","7","9","1","3","nan","nan"
"2","4","12","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","12","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","9","5","11","12","6","4","7","2","8","1","10","nan","nan"
"2","3","5","12","4","6","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","1","12","9","7","10","3","11","6","5","8","nan","nan"
"5","8","12","10","9","2","7","4","1","6","11","3","nan","nan"
"11","8","12","10","7","4","3","6","5","1","2","skipped","nan","nan"
"10","12","1","11","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","9","4","11","5","1","6","8","2","10","3","7","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","4","12","3","1","9","6","11","8","2","5","7","nan","nan"
"1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","1","11","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","5","12","3","9","11","7","4","10","6","2","8","nan","nan"
"3","1","12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","6","12","5","9","8","10","1","3","4","11","7","nan","nan"
"1","3","12","8","9","7","11","2","5","4","6","10","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","9","1","2","3","7","8","5","4","skipped","skipped","skipped","nan","nan"
"2","5","12","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","2","11","6","7","9","12","3","4","5","1","10","nan","nan"
"11","9","12","6","7","1","8","3","10","4","2","skipped","nan","nan"
"2","4","9","8","10","12","7","1","6","3","5","11","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","12","1","5","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","8","6","10","4","5","3","9","11","2","7","nan","nan"
"1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","6","1","12","3","4","9","7","5","2","skipped","skipped","nan","nan"
"2","11","12","4","8","1","5","6","3","10","9","7","nan","nan"
"3","4","12","7","8","11","6","9","1","2","10","5","nan","nan"
"4","3","1","12","8","10","6","11","9","2","5","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","12","6","9","5","1","7","10","11","3","8","nan","nan"
"1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","4","2","5","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","2","4","12","6","8","10","1","9","3","5","11","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","12","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","7","10","8","12","9","2","5","4","6","11","nan","nan"
"2","11","1","6","3","4","8","12","9","10","5","skipped","nan","nan"
"3","5","7","9","8","2","10","1","12","4","6","11","nan","nan"
"2","9","1","3","4","5","8","7","11","6","12","10","nan","nan"
"2","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","12","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","5","12","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","8","12","10","9","3","6","7","4","1","11","5","nan","nan"
"4","5","2","12","1","3","7","6","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","12","3","4","1","5","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","6","12","10","7","8","11","1","9","3","4","2","nan","nan"
"2","4","12","6","10","5","8","1","11","3","9","7","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","11","10","9","6","1","3","7","2","12","4","8","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","1","12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","12","6","8","11","7","1","9","4","10","5","nan","nan"
"8","9","3","12","11","1","2","7","6","10","4","5","nan","nan"
"3","2","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","7","12","5","1","6","4","skipped","skipped","skipped","skipped","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","11","8","5","2","4","7","3","10","1","9","6","nan","nan"
"2","5","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","6","8","12","11","10","5","7","2","1","9","nan","nan"
"3","12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","12","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","10","12","9","11","3","4","8","2","7","5","1","nan","nan"
"12","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","7","6","4","8","1","5","10","11","9","2","3","nan","nan"
"1","3","12","6","11","10","9","2","4","7","8","5","nan","nan"
"12","5","1","3","4","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","12","6","8","5","7","1","9","3","11","10","nan","nan"
"4","3","5","11","1","7","8","12","2","10","6","9","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","12","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","12","1","11","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","4","12","11","10","7","9","3","2","6","1","8","nan","nan"
"4","3","11","9","10","7","5","2","6","1","12","8","nan","nan"
"4","3","12","5","8","2","6","1","9","7","skipped","skipped","nan","nan"
"1","12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","1","10","9","7","12","8","2","6","4","5","11","nan","nan"
"2","4","8","10","12","7","11","1","6","5","3","9","nan","nan"
"2","6","12","9","10","4","1","3","7","8","11","5","nan","nan"
"3","2","5","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","9","3","6","8","5","11","10","7","2","1","skipped","nan","nan"
"10","6","3","5","2","4","9","11","8","12","1","7","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","5","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","7","11","8","10","2","1","9","skipped","skipped","skipped","skipped","nan","nan"
"2","8","1","11","3","9","12","7","5","10","4","6","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","12","7","1","5","3","8","6","skipped","skipped","skipped","nan","nan"
"12","4","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","10","6","9","11","7","2","8","1","5","12","nan","nan"
"1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","3","10","7","8","12","6","1","5","4","9","skipped","nan","nan"
"2","3","12","9","10","5","8","1","7","4","6","skipped","nan","nan"
"2","5","12","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","3","9","12","11","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","12","1","2","5","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","7","12","10","9","2","11","3","5","8","1","4","nan","nan"
"2","6","9","11","12","3","4","7","1","8","5","10","nan","nan"
"3","4","7","12","10","8","9","1","11","6","2","5","nan","nan"
"1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","1","4","11","6","12","8","9","2","7","10","nan","nan"
"1","12","5","3","11","4","2","8","7","10","9","6","nan","nan"
"8","4","6","12","3","1","5","9","2","skipped","skipped","skipped","nan","nan"
"4","2","12","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","1","12","7","11","9","5","6","10","8","skipped","nan","nan"
"3","2","12","4","10","11","5","6","9","1","8","7","nan","nan"
"2","3","7","9","8","11","6","1","5","4","12","10","nan","nan"
"2","3","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","2","11","12","9","8","4","6","10","1","7","nan","nan"
"10","4","12","3","11","1","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","5","12","11","9","1","3","7","4","10","2","6","nan","nan"
"3","1","9","6","10","8","7","4","5","2","11","12","nan","nan"
"5","4","11","8","2","12","1","3","7","9","10","6","nan","nan"
"9","12","1","6","8","4","2","11","7","10","3","5","nan","nan"
"3","4","1","2","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","12","1","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","9","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","12","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","7","11","1","12","2","5","3","4","skipped","skipped","skipped","nan","nan"
"4","3","11","10","6","9","5","1","8","2","12","7","nan","nan"
"3","4","5","11","7","10","6","8","9","2","1","12","nan","nan"
"1","2","12","7","4","3","6","5","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","12","6","4","8","10","2","1","11","9","7","nan","nan"
"8","9","12","7","10","1","3","5","2","6","4","11","nan","nan"
"3","10","8","4","11","5","12","6","9","1","2","7","nan","nan"
"1","7","5","10","9","4","2","6","8","12","3","11","nan","nan"
"3","10","2","7","11","12","6","4","8","5","1","9","nan","nan"
"12","4","2","11","10","8","9","6","3","1","7","skipped","nan","nan"
"7","10","6","5","11","2","12","8","4","9","1","3","nan","nan"
"12","5","6","1","3","4","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","5","11","6","2","9","7","12","8","1","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","12","6","8","9","7","1","4","5","11","10","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","11","7","9","4","5","10","2","6","8","12","1","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","12","1","6","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","12","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","3","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","12","3","11","8","9","5","6","1","10","7","nan","nan"
"1","9","12","5","3","7","11","8","6","4","10","2","nan","nan"
"3","8","6","11","7","9","12","2","5","1","4","10","nan","nan"
"12","3","1","5","4","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","12","2","1","5","6","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","6","12","11","2","5","7","4","3","skipped","skipped","skipped","nan","nan"
"12","6","4","3","1","2","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","2","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","11","4","3","5","6","2","10","8","12","7","1","nan","nan"
"2","3","11","10","9","7","6","1","5","4","12","8","nan","nan"
"8","12","9","5","2","10","4","7","1","11","6","3","nan","nan"
"4","5","1","10","6","11","7","8","2","3","9","skipped","nan","nan"
"1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","2","6","5","8","4","1","skipped","skipped","skipped","skipped","nan","nan"
"2","3","12","4","11","9","8","6","10","5","1","7","nan","nan"
"9","8","12","7","1","4","6","10","2","5","11","3","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","9","7","4","10","3","2","11","5","6","12","1","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","6","11","2","4","3","1","12","7","5","8","skipped","nan","nan"
"9","12","1","5","7","2","4","10","6","11","8","3","nan","nan"
"8","9","12","3","4","5","7","1","6","10","11","2","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","6","5","8","12","7","1","2","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","5","12","1","11","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","8","7","12","6","2","5","4","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","7","2","12","6","5","4","1","skipped","skipped","skipped","skipped","nan","nan"
"12","3","2","5","1","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","12","7","11","1","5","2","6","9","8","10","nan","nan"
"4","2","12","11","3","5","1","6","skipped","skipped","skipped","skipped","nan","nan"
"5","3","12","9","10","4","7","1","8","2","6","11","nan","nan"
"3","2","6","9","7","11","8","1","10","4","5","12","nan","nan"
"1","4","12","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","8","10","2","4","12","1","9","5","3","6","11","nan","nan"
"2","4","12","8","11","6","1","10","5","7","skipped","skipped","nan","nan"
"3","4","6","12","1","2","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","12","3","5","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","10","8","7","12","9","1","5","3","6","11","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","1","8","12","9","7","11","6","10","2","5","4","nan","nan"
"5","6","2","12","4","11","3","9","8","1","7","10","nan","nan"
