"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","Num Cands","Num Seats"
"12","2","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","4","3","9","1","5","11","12","2","10","7","6","nan","nan"
"7","4","11","9","10","1","6","12","3","5","8","2","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","2","6","10","3","7","1","9","5","12","11","4","nan","nan"
"12","8","10","6","3","4","7","2","11","9","1","5","nan","nan"
"11","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","3","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","8","6","7","3","9","2","10","1","skipped","skipped","nan","nan"
"12","9","11","5","8","3","10","1","4","6","7","2","nan","nan"
"9","1","4","6","5","11","12","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","8","9","7","2","1","4","5","3","6","skipped","skipped","nan","nan"
"2","6","12","3","1","4","7","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","4","3","2","11","12","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","9","11","5","10","3","6","1","4","8","7","2","nan","nan"
"11","1","12","8","2","4","7","10","3","5","6","9","nan","nan"
"8","4","10","12","9","2","11","6","7","5","1","3","nan","nan"
"12","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","2","10","12","1","9","11","5","7","3","4","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","4","5","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","6","10","5","1","12","9","3","skipped","skipped","skipped","skipped","nan","nan"
"8","4","7","10","6","5","9","12","3","11","1","2","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","7","9","10","5","3","1","6","8","4","12","2","nan","nan"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","6","5","3","4","2","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","9","11","4","8","2","1","7","3","6","12","10","nan","nan"
"1","3","2","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","3","11","2","12","9","10","4","6","5","1","8","nan","nan"
"10","8","12","7","9","3","2","1","6","11","5","4","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","12","8","6","7","4","3","1","2","skipped","skipped","skipped","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","4","8","3","12","2","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","2","10","5","9","11","1","7","6","12","8","nan","nan"
"12","3","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","5","3","12","6","2","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","8","7","1","4","3","6","2","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","7","1","6","9","5","3","11","4","12","10","2","nan","nan"
"7","4","1","9","6","5","2","12","3","10","11","8","nan","nan"
"11","1","9","6","10","5","8","12","3","7","2","4","nan","nan"
"12","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","7","12","8","4","6","2","3","10","11","1","5","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","1","3","2","4","12","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","1","10","5","12","3","11","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","1","5","7","3","2","8","6","9","skipped","skipped","skipped","nan","nan"
"12","2","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","4","6","3","5","1","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","8","7","2","1","6","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","1","4","5","6","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","12","2","3","9","4","7","1","11","6","8","10","nan","nan"
"12","7","3","11","8","4","5","2","6","10","1","9","nan","nan"
"11","2","7","5","4","6","1","12","3","10","8","9","nan","nan"
"1","3","12","9","8","4","2","6","7","5","11","10","nan","nan"
"11","7","2","8","4","6","1","3","9","10","12","5","nan","nan"
"11","2","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","12","1","5","6","2","4","8","7","skipped","skipped","skipped","nan","nan"
"7","12","2","8","6","3","1","5","9","10","11","4","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","1","12","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","11","10","2","4","1","7","5","3","12","8","skipped","nan","nan"
"10","7","5","11","9","1","2","4","12","6","8","skipped","nan","nan"
"11","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","4","1","11","5","2","6","8","3","10","12","7","nan","nan"
"11","5","10","7","2","6","9","1","4","8","3","12","nan","nan"
"12","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","8","6","4","10","3","2","12","9","5","11","1","nan","nan"
"12","5","10","6","8","3","11","1","4","9","7","2","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","12","1","11","7","3","2","6","5","9","10","4","nan","nan"
"12","11","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","12","4","2","5","1","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","1","7","3","2","4","5","11","8","12","6","skipped","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","12","6","5","10","3","2","1","8","11","7","4","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","1","7","8","10","4","6","12","5","3","11","2","nan","nan"
"10","9","7","8","2","3","4","12","6","5","11","1","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","4","11","10","12","7","2","1","8","3","5","6","nan","nan"
"9","1","11","6","8","2","3","7","4","10","12","5","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","4","8","7","10","1","12","9","3","2","11","nan","nan"
"5","12","2","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","8","4","11","6","3","9","7","2","10","1","5","nan","nan"
"12","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","12","1","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","6","4","2","5","1","12","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
