"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","Num Cands","Num Seats"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","10","3","2","4","5","1","skipped","skipped","skipped","nan","nan"
"3","4","10","2","5","1","skipped","skipped","skipped","skipped","nan","nan"
"3","10","6","8","5","1","7","9","2","4","nan","nan"
"3","10","1","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","1","7","10","9","5","6","4","2","3","nan","nan"
"4","1","7","9","10","5","8","6","3","2","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","5","10","3","2","4","skipped","skipped","skipped","skipped","nan","nan"
"10","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","5","10","4","2","6","3","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","10","2","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","6","7","9","2","10","8","3","5","1","nan","nan"
"6","4","10","1","5","2","3","skipped","skipped","skipped","nan","nan"
"1","4","10","3","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","1","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","10","6","4","9","8","7","5","3","nan","nan"
"1","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","3","1","4","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","10","1","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","1","10","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","10","3","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","8","5","3","4","6","9","2","skipped","nan","nan"
"3","10","1","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","3","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","4","2","10","8","6","7","9","3","1","nan","nan"
"4","10","3","1","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","4","5","2","8","6","9","10","3","1","nan","nan"
"2","1","7","4","5","10","8","6","9","3","nan","nan"
"2","10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","10","3","1","6","7","5","2","skipped","skipped","nan","nan"
"1","3","10","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","5","3","10","4","skipped","skipped","skipped","skipped","nan","nan"
"10","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","10","2","4","1","skipped","skipped","skipped","skipped","nan","nan"
"1","10","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","4","3","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","6","10","3","1","4","5","skipped","skipped","skipped","nan","nan"
"2","4","10","3","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","3","4","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","10","3","2","1","4","skipped","skipped","skipped","nan","nan"
"10","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","5","2","3","10","4","skipped","skipped","skipped","skipped","nan","nan"
"10","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","3","1","4","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","2","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","6","10","5","9","2","1","4","3","8","nan","nan"
"1","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","8","9","7","6","10","5","4","3","nan","nan"
"2","10","1","5","4","3","skipped","skipped","skipped","skipped","nan","nan"
"6","1","4","5","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","6","10","4","8","9","5","2","7","nan","nan"
"1","3","10","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","6","5","10","3","4","skipped","skipped","skipped","nan","nan"
