"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","Num Cands","Num Seats"
"3","6","10","12","13","1","5","8","11","7","9","2","4","nan","nan"
"13","11","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","8","9","11","13","5","3","7","4","10","6","1","2","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","7","8","4","13","3","10","9","5","11","6","1","2","nan","nan"
"12","5","10","7","13","4","3","9","6","11","8","1","2","nan","nan"
"11","3","12","10","13","2","7","5","9","8","4","1","6","nan","nan"
"3","10","6","2","1","11","4","8","5","9","12","13","skipped","nan","nan"
"13","7","8","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","8","12","5","7","11","1","3","4","9","10","6","2","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","5","7","12","10","3","9","6","11","8","4","2","1","nan","nan"
"12","9","11","4","13","5","7","8","3","10","6","1","2","nan","nan"
"13","7","9","11","12","3","4","5","8","10","2","1","skipped","nan","nan"
"13","5","10","9","12","3","8","7","6","11","4","1","2","nan","nan"
"13","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","2","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","5","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","8","10","2","1","12","5","6","3","7","9","13","11","nan","nan"
"13","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","8","10","4","5","2","7","11","9","6","1","3","skipped","nan","nan"
"10","8","12","13","5","2","7","3","11","6","4","1","skipped","nan","nan"
"13","2","5","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","6","12","1","7","3","4","2","5","skipped","skipped","skipped","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","6","9","7","3","5","10","8","11","4","1","2","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","10","5","3","1","6","2","9","4","8","12","13","11","nan","nan"
"13","5","1","4","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","10","9","11","13","2","3","5","6","8","1","4","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","7","13","3","10","4","9","6","8","12","5","2","1","nan","nan"
"2","10","11","1","7","5","8","4","6","13","12","3","skipped","nan","nan"
"13","3","1","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","12","11","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","7","10","3","2","11","6","5","4","12","8","1","9","nan","nan"
"13","5","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","9","7","11","12","2","4","8","5","10","6","1","3","nan","nan"
"13","3","6","4","5","1","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","9","7","4","5","3","13","10","12","6","11","1","2","nan","nan"
"12","3","11","7","13","2","8","9","10","4","5","6","1","nan","nan"
"12","5","4","9","13","2","11","7","8","10","3","1","6","nan","nan"
"13","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","8","12","4","1","7","5","2","6","11","13","9","3","nan","nan"
"3","9","8","2","1","12","4","10","5","7","11","13","6","nan","nan"
"13","11","10","9","3","4","12","8","1","2","skipped","skipped","skipped","nan","nan"
"13","9","10","4","1","7","3","8","5","6","12","2","11","nan","nan"
"8","9","11","7","2","4","5","6","10","12","1","3","skipped","nan","nan"
"13","2","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","10","8","13","2","4","6","11","7","9","1","3","nan","nan"
"13","5","9","12","11","6","2","10","7","3","4","8","1","nan","nan"
"13","12","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","8","9","13","3","7","6","10","11","2","1","4","nan","nan"
"13","5","8","9","12","4","10","7","11","6","2","1","3","nan","nan"
"11","4","9","10","13","7","1","6","5","8","3","2","skipped","nan","nan"
"8","5","7","9","3","4","6","1","2","skipped","skipped","skipped","skipped","nan","nan"
"13","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","10","9","8","12","2","4","7","5","11","6","1","3","nan","nan"
"12","6","10","11","13","4","7","9","8","2","3","1","skipped","nan","nan"
"12","3","7","11","13","2","9","6","10","8","4","1","5","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","9","6","7","13","4","8","10","5","2","1","3","skipped","nan","nan"
"13","5","8","10","11","4","3","12","9","6","7","1","2","nan","nan"
"12","10","7","3","13","2","6","5","4","9","8","1","11","nan","nan"
"13","4","11","12","3","5","10","9","8","2","6","1","skipped","nan","nan"
"13","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","2","7","9","11","4","8","1","10","12","3","5","6","nan","nan"
"10","8","6","9","2","7","4","5","1","3","skipped","skipped","skipped","nan","nan"
"13","4","11","7","12","2","3","9","10","8","6","5","1","nan","nan"
"13","10","12","1","9","8","11","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","13","11","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","7","8","13","1","4","5","3","6","skipped","skipped","skipped","nan","nan"
"13","4","10","7","12","2","11","6","8","5","1","3","skipped","nan","nan"
"13","4","12","9","11","3","5","6","8","10","7","2","1","nan","nan"
"13","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","12","4","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","9","12","3","8","7","5","4","6","11","10","2","1","nan","nan"
"9","2","8","12","7","11","6","3","10","4","1","5","skipped","nan","nan"
"13","5","9","11","12","3","8","7","6","10","2","1","4","nan","nan"
"11","2","12","10","13","4","8","9","5","3","1","6","skipped","nan","nan"
"2","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","6","11","12","5","3","10","7","4","2","1","skipped","skipped","nan","nan"
"4","13","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","12","3","5","4","8","6","13","2","1","skipped","skipped","skipped","nan","nan"
"12","4","8","10","13","5","3","9","11","6","2","7","1","nan","nan"
"13","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","5","13","6","1","7","3","12","11","4","9","2","skipped","nan","nan"
"13","6","7","9","4","2","10","8","11","12","5","1","3","nan","nan"
"13","2","8","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","6","12","4","2","10","9","8","7","11","5","1","3","nan","nan"
"13","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","12","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","8","11","5","12","4","3","6","7","9","1","2","skipped","nan","nan"
"13","6","12","5","4","10","3","1","2","skipped","skipped","skipped","skipped","nan","nan"
"12","4","6","9","13","3","5","8","1","2","skipped","skipped","skipped","nan","nan"
"13","4","9","8","12","6","5","7","10","11","2","1","3","nan","nan"
"13","5","10","12","2","4","3","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","4","9","11","13","2","8","7","10","6","1","5","skipped","nan","nan"
"13","4","7","2","1","11","3","12","5","10","6","skipped","skipped","nan","nan"
"12","10","8","1","3","11","9","6","7","4","13","2","skipped","nan","nan"
