"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","Num Cands","Num Seats"
"12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","3","1","10","12","9","8","6","11","5","7","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","3","1","6","4","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","2","12","1","5","4","6","3","skipped","skipped","skipped","skipped","nan","nan"
"11","1","2","12","3","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","8","11","6","9","2","1","4","7","3","12","10","nan","nan"
"2","3","10","11","12","4","1","5","skipped","skipped","skipped","skipped","nan","nan"
"4","2","1","3","11","12","5","8","6","9","7","10","nan","nan"
"8","9","7","6","11","12","1","3","5","10","4","2","nan","nan"
"12","1","2","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","1","5","4","12","9","6","11","2","10","3","7","nan","nan"
"7","2","1","5","10","9","12","6","3","8","4","11","nan","nan"
"3","4","12","9","7","11","1","8","10","2","skipped","skipped","nan","nan"
"3","1","2","4","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","3","4","5","2","12","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","1","4","3","2","6","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","11","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","10","12","9","1","7","5","4","8","6","2","skipped","nan","nan"
"3","1","7","8","11","10","12","9","2","5","4","6","nan","nan"
"4","5","9","3","12","8","2","1","7","skipped","skipped","skipped","nan","nan"
"9","1","8","5","12","6","2","3","4","7","skipped","skipped","nan","nan"
"8","7","12","6","1","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","4","5","3","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","5","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","6","4","3","7","11","12","8","1","5","skipped","skipped","nan","nan"
"3","4","5","1","9","11","10","12","skipped","skipped","skipped","skipped","nan","nan"
"1","6","12","5","11","10","7","8","3","2","4","9","nan","nan"
"11","1","12","10","2","9","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","2","7","1","8","11","9","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","10","12","1","6","2","7","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","1","5","3","4","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","12","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","10","9","11","6","12","1","2","3","7","4","8","nan","nan"
"8","2","1","3","11","12","10","9","skipped","skipped","skipped","skipped","nan","nan"
"7","3","6","5","11","12","8","1","4","10","9","2","nan","nan"
"2","3","1","12","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","3","2","1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","12","7","5","6","11","9","4","1","3","8","nan","nan"
"11","3","5","1","9","12","10","2","8","7","4","6","nan","nan"
"4","1","9","12","5","3","6","10","2","skipped","skipped","skipped","nan","nan"
"2","11","12","4","8","10","6","3","5","1","9","7","nan","nan"
"2","12","10","3","7","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","3","6","11","12","5","8","4","9","2","7","nan","nan"
"12","1","5","2","7","6","8","3","4","skipped","skipped","skipped","nan","nan"
"1","12","9","6","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
