"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","Num Cands","Num Seats"
"6","7","12","3","4","2","1","8","10","9","skipped","skipped","nan","nan"
"6","4","12","3","8","2","5","1","7","10","11","9","nan","nan"
"6","2","3","4","9","5","7","1","11","10","8","12","nan","nan"
"4","11","8","1","7","3","6","2","10","12","5","9","nan","nan"
"6","8","11","3","2","5","9","1","4","10","7","12","nan","nan"
"7","8","10","5","4","2","3","1","6","11","12","9","nan","nan"
"6","7","9","4","5","3","2","1","8","10","11","12","nan","nan"
"5","9","12","3","6","2","4","1","7","8","skipped","skipped","nan","nan"
"9","5","11","4","6","2","3","1","7","12","8","10","nan","nan"
"6","9","12","4","5","2","3","1","7","10","11","8","nan","nan"
"5","3","12","4","6","2","9","1","7","8","skipped","skipped","nan","nan"
"8","7","10","3","6","2","4","1","5","12","11","9","nan","nan"
"6","7","11","3","9","2","4","1","5","10","12","8","nan","nan"
"4","5","12","2","6","3","8","1","7","10","9","11","nan","nan"
"6","9","10","3","4","2","5","1","7","8","12","11","nan","nan"
"5","4","7","3","12","2","6","1","8","10","9","11","nan","nan"
"7","4","11","2","5","3","6","1","8","12","9","10","nan","nan"
"3","6","12","5","7","4","2","1","8","10","11","9","nan","nan"
"8","7","10","3","5","1","4","2","6","11","12","9","nan","nan"
"10","5","8","1","11","3","9","2","6","7","12","4","nan","nan"
"4","9","10","3","8","2","5","1","6","11","7","12","nan","nan"
"6","5","8","3","9","4","2","1","7","11","12","10","nan","nan"
"7","8","11","3","6","2","5","1","4","12","9","10","nan","nan"
"4","9","11","2","6","3","5","1","7","10","12","8","nan","nan"
"6","5","9","4","11","2","3","1","7","10","12","8","nan","nan"
"9","8","11","2","5","4","3","1","6","10","12","7","nan","nan"
"5","6","11","2","4","3","7","1","8","12","9","10","nan","nan"
"7","8","12","2","4","3","5","1","6","10","11","9","nan","nan"
"4","8","10","3","6","2","7","1","5","11","12","9","nan","nan"
"6","3","11","8","9","4","2","1","7","12","5","10","nan","nan"
"6","8","9","3","5","2","4","1","7","10","12","11","nan","nan"
"7","9","11","3","4","2","5","1","6","10","12","8","nan","nan"
"7","10","11","3","5","2","4","1","6","9","12","8","nan","nan"
"8","7","12","2","5","3","4","1","6","9","11","10","nan","nan"
"5","7","9","8","4","3","2","1","10","11","12","skipped","nan","nan"
"7","8","11","3","6","2","4","1","5","12","10","9","nan","nan"
"7","8","12","3","4","2","5","1","6","10","11","9","nan","nan"
"6","8","10","4","2","3","5","1","7","9","12","11","nan","nan"
"8","6","12","3","4","2","5","1","9","7","11","10","nan","nan"
"4","9","12","3","6","2","7","1","5","11","10","8","nan","nan"
"5","8","10","3","4","2","9","1","6","11","12","7","nan","nan"
"6","7","12","3","5","2","4","1","8","11","10","9","nan","nan"
"7","8","11","4","2","3","5","1","6","9","12","10","nan","nan"
"4","5","11","2","9","3","6","1","7","12","8","10","nan","nan"
"7","9","12","3","5","2","4","1","6","8","10","11","nan","nan"
"4","7","12","3","6","2","5","1","8","9","10","11","nan","nan"
"4","7","11","8","5","2","3","1","6","12","9","10","nan","nan"
"7","6","11","3","5","2","4","1","8","10","12","9","nan","nan"
"6","8","12","3","5","2","4","1","7","10","11","9","nan","nan"
"6","10","11","3","5","2","4","1","7","12","9","8","nan","nan"
"6","2","8","5","7","3","1","10","11","12","skipped","skipped","nan","nan"
"10","9","11","2","5","6","1","3","7","4","12","8","nan","nan"
"5","6","11","2","8","3","4","1","7","12","10","9","nan","nan"
"8","7","12","3","4","2","6","1","5","10","11","9","nan","nan"
"2","7","1","4","8","6","5","12","10","11","3","9","nan","nan"
"6","4","11","1","3","2","5","12","10","skipped","skipped","skipped","nan","nan"
"5","4","10","2","7","3","6","1","9","12","11","8","nan","nan"
"4","3","9","5","6","2","8","1","7","12","11","10","nan","nan"
"7","9","11","3","5","2","4","1","6","10","12","8","nan","nan"
"6","5","11","3","8","2","4","1","7","12","9","10","nan","nan"
"8","5","10","3","6","2","4","1","7","11","12","9","nan","nan"
"5","4","11","3","8","2","7","1","6","12","9","10","nan","nan"
"7","8","12","3","5","2","4","1","6","11","10","9","nan","nan"
"8","7","10","4","5","2","3","1","6","11","12","9","nan","nan"
"7","8","12","3","5","2","4","1","6","11","9","10","nan","nan"
"3","6","12","2","7","5","4","1","8","10","11","9","nan","nan"
"5","8","11","3","7","2","4","1","6","9","12","10","nan","nan"
"3","7","11","2","6","4","5","1","8","12","10","9","nan","nan"
"6","3","8","2","7","4","5","1","10","11","9","12","nan","nan"
"5","4","12","2","8","3","6","1","7","11","9","10","nan","nan"
"4","6","12","3","8","2","10","1","7","9","5","11","nan","nan"
"6","8","11","3","4","2","5","1","7","9","12","10","nan","nan"
"8","2","10","3","6","4","5","1","7","9","11","12","nan","nan"
"4","8","12","3","7","2","5","1","6","10","9","11","nan","nan"
"6","8","10","2","5","3","4","1","9","11","12","7","nan","nan"
"4","5","10","3","8","2","6","1","9","12","7","11","nan","nan"
"6","7","10","3","4","2","5","1","8","12","11","9","nan","nan"
"5","7","12","2","4","3","6","1","9","10","8","skipped","nan","nan"
"5","9","11","2","6","3","4","1","7","10","12","8","nan","nan"
