"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","Num Cands","Num Seats"
"9","12","10","1","11","2","8","5","3","4","7","6","nan","nan"
"11","12","10","4","9","2","6","5","3","1","7","8","nan","nan"
"11","7","10","6","12","1","4","2","3","5","9","8","nan","nan"
"9","12","11","1","7","8","3","10","2","5","6","skipped","nan","nan"
"11","10","12","1","9","3","6","8","4","2","5","7","nan","nan"
"12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","8","10","6","11","1","5","4","3","2","9","7","nan","nan"
"9","1","7","3","5","8","4","2","6","skipped","skipped","skipped","nan","nan"
"12","7","8","6","5","2","1","9","4","3","skipped","skipped","nan","nan"
"12","5","6","4","1","3","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","12","3","4","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","7","2","6","5","3","4","1","skipped","skipped","skipped","skipped","nan","nan"
"10","12","9","4","7","2","11","3","5","1","8","skipped","nan","nan"
"10","12","9","4","11","2","6","7","1","3","8","5","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","4","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","8","12","1","11","3","4","2","5","6","7","9","nan","nan"
"7","6","11","3","8","5","12","1","4","2","9","10","nan","nan"
"10","12","9","1","11","4","6","3","5","2","8","7","nan","nan"
"11","12","8","2","10","3","9","4","5","1","6","7","nan","nan"
"12","8","11","1","10","2","6","5","3","4","9","7","nan","nan"
"11","9","12","3","10","1","7","2","5","4","8","6","nan","nan"
"8","11","12","5","1","6","2","3","4","7","skipped","skipped","nan","nan"
"12","7","4","5","6","3","2","1","8","9","skipped","skipped","nan","nan"
"10","12","1","3","11","5","9","2","4","6","7","8","nan","nan"
"7","12","8","1","6","10","11","3","4","2","5","9","nan","nan"
"8","12","6","3","7","4","11","5","1","2","9","10","nan","nan"
"11","12","8","3","10","2","7","5","4","1","9","6","nan","nan"
"12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","10","1","12","6","7","3","2","4","11","8","skipped","nan","nan"
"11","7","10","1","12","4","6","2","3","5","9","8","nan","nan"
"10","11","5","7","6","1","2","9","3","4","12","8","nan","nan"
"8","5","6","7","4","3","1","2","skipped","skipped","skipped","skipped","nan","nan"
"9","10","5","8","6","1","4","11","3","2","7","12","nan","nan"
"8","6","9","7","12","2","4","1","5","3","10","11","nan","nan"
"12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","8","10","1","12","5","7","6","2","4","9","3","nan","nan"
"9","12","7","2","11","6","5","3","4","1","10","8","nan","nan"
"12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","9","10","5","11","1","4","6","3","2","7","8","nan","nan"
"9","12","10","1","11","3","6","2","4","5","7","8","nan","nan"
"12","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","10","11","4","7","3","8","5","6","1","2","9","nan","nan"
"12","7","4","2","5","6","1","3","skipped","skipped","skipped","skipped","nan","nan"
"11","7","12","1","9","5","2","4","10","6","3","8","nan","nan"
"12","1","3","4","6","2","7","5","skipped","skipped","skipped","skipped","nan","nan"
"9","12","8","5","11","4","6","3","1","2","10","7","nan","nan"
"11","5","6","1","12","3","7","4","2","8","9","skipped","nan","nan"
"12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","1","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","8","11","7","6","3","10","5","1","4","9","2","nan","nan"
"9","12","1","2","4","6","3","5","7","8","skipped","skipped","nan","nan"
"12","5","1","6","4","2","3","7","8","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","11","2","10","4","9","7","3","1","8","6","nan","nan"
"12","9","10","2","11","1","7","4","3","5","8","6","nan","nan"
"10","12","6","4","11","2","8","1","3","5","9","7","nan","nan"
"8","12","11","9","5","10","7","4","6","1","2","skipped","nan","nan"
"10","12","8","5","9","1","11","2","6","7","3","4","nan","nan"
"9","8","11","1","12","2","4","5","6","3","10","7","nan","nan"
"9","10","11","1","12","3","8","5","2","4","7","6","nan","nan"
"5","9","11","3","8","1","7","2","4","10","skipped","skipped","nan","nan"
"10","12","3","4","11","2","9","7","5","1","8","6","nan","nan"
"9","12","11","4","10","1","7","5","3","2","6","8","nan","nan"
"7","12","4","2","10","1","6","8","5","3","11","9","nan","nan"
"11","12","7","1","9","2","8","5","4","3","6","10","nan","nan"
"10","3","4","12","11","5","9","2","1","7","6","8","nan","nan"
"5","12","3","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","6","2","9","3","5","1","4","8","7","10","nan","nan"
"3","10","8","1","4","11","5","9","7","6","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","12","10","1","8","4","7","3","11","2","5","6","nan","nan"
"12","8","5","10","6","3","9","2","4","1","7","11","nan","nan"
"12","9","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","9","2","10","1","8","5","3","4","6","7","nan","nan"
"4","5","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","12","11","4","10","1","6","5","2","3","7","8","nan","nan"
"8","11","9","4","7","3","12","1","10","2","6","5","nan","nan"
"7","5","10","1","8","4","12","3","11","2","9","6","nan","nan"
"12","4","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","3","6","2","1","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","9","1","10","4","7","2","5","3","8","6","nan","nan"
"12","4","3","2","5","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","4","8","11","3","7","9","2","6","5","skipped","nan","nan"
"11","9","10","4","12","3","8","1","2","6","5","7","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","8","7","11","9","2","1","4","12","6","5","3","nan","nan"
"11","10","8","4","12","1","9","3","5","2","6","7","nan","nan"
"12","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","11","10","3","6","9","2","4","1","12","5","skipped","nan","nan"
"8","12","10","1","11","2","9","4","3","7","5","6","nan","nan"
"9","12","10","6","11","1","7","3","5","2","8","4","nan","nan"
"8","12","10","3","11","1","5","6","2","4","9","7","nan","nan"
"9","7","12","2","11","4","6","1","3","5","10","8","nan","nan"
"5","12","7","1","11","4","10","2","6","3","8","9","nan","nan"
"7","12","11","4","9","2","6","5","3","1","10","8","nan","nan"
"12","9","10","5","8","1","3","6","2","4","11","skipped","nan","nan"
"12","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","12","8","2","5","3","4","1","10","7","6","11","nan","nan"
"12","11","3","6","1","4","2","5","skipped","skipped","skipped","skipped","nan","nan"
"11","12","10","1","9","8","7","4","3","2","5","6","nan","nan"
"11","5","4","3","12","1","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","10","11","1","7","6","12","3","9","2","4","5","nan","nan"
"12","6","11","3","9","2","4","5","8","1","10","7","nan","nan"
"11","12","9","3","10","2","8","5","1","4","7","6","nan","nan"
"9","10","12","2","11","1","5","6","4","3","7","8","nan","nan"
"2","6","1","5","4","8","9","7","10","3","12","11","nan","nan"
"10","12","9","1","11","2","8","5","4","3","6","7","nan","nan"
"12","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","9","4","10","2","8","5","3","1","7","6","nan","nan"
"9","12","10","1","11","4","7","2","5","3","8","6","nan","nan"
"12","4","1","9","8","2","6","5","3","7","skipped","skipped","nan","nan"
"6","12","8","4","11","7","10","2","9","5","3","1","nan","nan"
"12","3","6","1","2","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","6","5","7","1","4","2","3","skipped","skipped","skipped","skipped","nan","nan"
"12","4","11","1","10","3","8","9","6","2","7","5","nan","nan"
"5","12","1","6","7","2","3","4","8","skipped","skipped","skipped","nan","nan"
"12","2","3","11","1","4","10","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","11","3","1","12","2","10","6","4","5","8","7","nan","nan"
"12","8","7","3","9","4","11","1","6","2","10","5","nan","nan"
"6","11","12","5","8","2","7","3","4","1","10","9","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","6","8","5","11","1","2","4","7","3","10","9","nan","nan"
"9","12","10","2","8","3","11","4","1","6","5","7","nan","nan"
"8","11","7","4","10","1","12","5","3","2","6","9","nan","nan"
"12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","6","7","5","4","1","2","3","skipped","skipped","skipped","skipped","nan","nan"
"12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","7","4","6","3","5","2","1","9","8","skipped","skipped","nan","nan"
"8","12","7","6","10","3","11","2","1","4","9","5","nan","nan"
"11","12","9","7","10","2","3","8","1","4","6","5","nan","nan"
"12","5","2","6","1","4","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","11","8","12","4","9","7","2","6","1","5","10","nan","nan"
"8","5","6","11","7","1","4","9","3","12","2","10","nan","nan"
"11","7","10","8","5","4","12","1","3","2","9","6","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","12","3","1","4","6","11","5","9","8","10","skipped","nan","nan"
"8","11","3","2","1","12","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","12","8","10","4","3","7","11","2","1","6","5","nan","nan"
"2","12","6","3","4","9","10","5","1","11","8","7","nan","nan"
