"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","Num Cands","Num Seats"
"3","2","10","5","6","4","9","8","11","12","1","7","nan","nan"
"4","2","10","5","8","3","9","6","12","11","1","7","nan","nan"
"3","2","11","5","9","4","8","7","12","10","1","6","nan","nan"
"5","2","9","7","6","3","8","4","12","11","1","10","nan","nan"
"4","2","10","5","7","3","9","6","11","12","1","8","nan","nan"
"4","3","11","5","7","2","9","6","12","10","1","8","nan","nan"
"4","2","10","8","7","3","9","5","11","12","1","6","nan","nan"
"4","2","9","5","6","3","10","8","11","12","1","7","nan","nan"
"3","2","10","5","6","4","9","8","11","12","1","7","nan","nan"
"5","9","4","8","3","7","6","10","11","12","2","1","nan","nan"
"4","2","10","7","6","3","9","5","11","12","1","8","nan","nan"
"6","3","10","5","8","2","9","4","12","11","1","7","nan","nan"
"3","2","10","5","6","4","9","7","11","12","1","8","nan","nan"
"5","2","10","7","6","3","9","4","11","12","1","8","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","2","10","4","7","3","9","6","11","12","1","8","nan","nan"
"4","2","12","6","8","3","9","5","10","11","1","7","nan","nan"
"3","2","9","6","7","4","10","5","12","11","1","8","nan","nan"
"4","2","10","6","8","3","9","5","11","12","1","7","nan","nan"
"4","2","10","5","6","3","8","7","12","11","1","9","nan","nan"
"3","2","12","6","5","4","7","9","10","11","1","8","nan","nan"
"4","2","10","6","7","3","9","5","12","11","1","8","nan","nan"
"4","2","10","6","7","3","8","5","12","11","1","9","nan","nan"
"6","3","10","8","7","2","5","4","11","12","1","9","nan","nan"
"4","2","9","5","7","3","11","8","10","12","1","6","nan","nan"
"4","3","10","6","7","2","8","5","12","11","1","9","nan","nan"
"4","3","11","5","7","2","9","6","12","10","1","8","nan","nan"
"4","2","9","7","8","3","10","5","11","12","1","6","nan","nan"
"3","12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","9","5","6","3","10","11","12","1","skipped","skipped","nan","nan"
"3","2","9","5","6","4","10","8","11","12","1","7","nan","nan"
"5","2","10","4","7","3","9","6","12","11","1","8","nan","nan"
"5","2","11","7","4","3","10","9","6","12","1","8","nan","nan"
"5","1","10","6","9","3","7","4","12","11","2","8","nan","nan"
"4","2","11","5","6","3","9","7","12","10","1","8","nan","nan"
"5","2","10","6","7","3","9","4","11","12","1","8","nan","nan"
"3","2","10","5","7","4","9","6","11","12","1","8","nan","nan"
"4","2","10","6","7","3","9","5","11","12","1","8","nan","nan"
"3","2","10","5","6","4","9","8","11","12","1","7","nan","nan"
"4","2","10","5","7","3","9","6","11","12","1","8","nan","nan"
"3","2","10","6","9","4","8","5","12","11","1","7","nan","nan"
"4","2","10","5","6","3","9","8","11","12","1","7","nan","nan"
"2","3","11","6","10","4","9","7","8","12","1","5","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","10","5","8","4","9","7","11","12","1","6","nan","nan"
"11","2","10","1","9","8","12","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","10","7","8","5","9","4","11","12","1","6","nan","nan"
"3","2","10","4","8","5","9","7","12","11","1","6","nan","nan"
"4","2","9","5","6","3","10","8","11","12","1","7","nan","nan"
"4","2","10","5","8","3","9","6","11","12","1","7","nan","nan"
"3","4","8","5","6","2","9","10","11","12","1","7","nan","nan"
"3","2","10","5","6","4","9","8","12","11","1","7","nan","nan"
"4","2","12","7","6","3","8","5","11","10","1","9","nan","nan"
"3","7","6","10","9","5","8","2","11","12","4","skipped","nan","nan"
"3","2","10","5","7","4","9","8","11","12","1","6","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","10","6","8","4","9","5","12","11","1","7","nan","nan"
"3","2","10","6","8","4","9","5","11","12","1","7","nan","nan"
"4","3","12","6","5","2","9","7","11","8","1","10","nan","nan"
"3","2","10","5","7","4","9","6","12","11","1","8","nan","nan"
"5","4","12","7","9","2","6","3","10","11","1","8","nan","nan"
"3","2","10","8","7","4","9","5","11","12","1","6","nan","nan"
"4","3","10","5","9","2","8","7","11","12","1","6","nan","nan"
"4","2","10","5","8","3","9","7","11","12","1","6","nan","nan"
"3","2","10","5","8","4","9","6","11","12","1","7","nan","nan"
"4","2","10","7","8","3","9","5","12","11","1","6","nan","nan"
"3","2","10","5","7","4","9","6","11","12","1","8","nan","nan"
"3","2","10","5","7","4","9","8","11","12","1","6","nan","nan"
"4","2","11","6","8","3","9","5","12","10","1","7","nan","nan"
"5","2","9","6","7","3","10","4","11","12","1","8","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","10","6","8","4","9","5","11","12","1","7","nan","nan"
"4","3","10","6","7","2","9","5","12","11","1","8","nan","nan"
"3","2","10","6","8","4","9","5","11","12","1","7","nan","nan"
"4","2","8","5","6","3","9","10","11","12","1","7","nan","nan"
"3","2","10","6","8","4","9","5","11","12","1","7","nan","nan"
"3","2","10","5","7","4","8","9","12","11","1","6","nan","nan"
"4","2","10","5","7","3","8","9","11","12","1","6","nan","nan"
"3","2","10","6","8","4","9","5","11","12","1","7","nan","nan"
"3","4","10","5","6","2","8","9","12","1","7","skipped","nan","nan"
"3","2","10","9","8","4","5","6","11","12","1","7","nan","nan"
"4","2","11","6","7","3","9","5","12","10","1","8","nan","nan"
"3","4","11","6","7","2","8","5","12","10","1","9","nan","nan"
"4","3","10","5","8","2","9","6","12","11","1","7","nan","nan"
"11","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","10","6","7","4","9","5","11","12","1","8","nan","nan"
"3","4","5","8","7","2","6","10","11","12","1","9","nan","nan"
"3","2","10","7","6","4","9","5","12","11","1","8","nan","nan"
"1","10","2","4","6","12","7","8","5","9","11","3","nan","nan"
"4","2","10","6","7","3","9","5","11","12","1","8","nan","nan"
"3","2","10","5","8","4","9","6","11","12","1","7","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","10","6","8","3","9","5","12","11","1","7","nan","nan"
"3","2","9","5","7","4","8","10","11","12","1","6","nan","nan"
"4","5","11","6","7","2","9","12","8","10","1","skipped","nan","nan"
"2","10","8","4","9","5","1","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","10","5","7","3","9","6","11","12","1","8","nan","nan"
"3","2","9","8","7","5","10","4","11","12","1","6","nan","nan"
"4","2","9","5","7","3","8","12","1","6","skipped","skipped","nan","nan"
"4","2","10","6","9","3","8","5","12","11","1","7","nan","nan"
