ballotID,Precinct,Ballot Style,rank1,rank2,rank3,Num cands,Num seats
146256,South Bristol W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
146268,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
146306,South Bristol W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
146342,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
146365,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped,3,1
146372,South Bristol W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",3,1
146380,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
146391,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
146405,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.",skipped,3,1
146417,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
146435,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
147767,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
147768,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
147779,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
147780,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
147781,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
147784,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
147787,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
147790,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.",skipped,skipped,3,1
147794,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
147797,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
147802,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
147808,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
147810,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
147817,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped,3,1
147818,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
147826,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
147846,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
147856,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
147866,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
147884,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",3,1
147889,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
147896,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.",skipped,3,1
147898,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped,3,1
147907,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
147922,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.",skipped,skipped,3,1
147930,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped,3,1
147931,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
147935,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
147940,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
147941,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
147946,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
147966,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
147967,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
147969,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
147979,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
147984,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
147999,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
148002,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",3,1
148003,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148004,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148008,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.",skipped,skipped,3,1
148013,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped,3,1
148040,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
148050,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148066,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148082,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148107,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148108,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148115,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148116,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148118,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
148121,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148124,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148151,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148152,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148161,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148168,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
148169,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148218,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148248,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148267,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
148272,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.",skipped,skipped,3,1
148291,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148299,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148313,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148322,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148325,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148328,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148331,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148333,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148338,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
148343,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
148349,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148353,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148355,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148358,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148360,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148364,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148368,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148369,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
148370,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148376,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148380,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.",skipped,3,1
148390,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148394,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148401,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148415,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148424,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148429,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148430,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148453,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148463,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148466,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148470,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148472,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148475,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,3,1
148487,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148489,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148491,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148505,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148512,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148513,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
148517,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148519,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,3,1
148520,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148523,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148529,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148530,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
148533,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148537,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148541,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148544,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148549,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
148550,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148551,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148558,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148559,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
148561,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148570,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,3,1
148573,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",3,1
148574,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
148575,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148582,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148585,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",3,1
148587,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148588,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148591,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148593,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
148600,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
148602,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148606,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",3,1
148609,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148610,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148614,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148616,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148619,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148620,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148621,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
148635,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
148637,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148638,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
148642,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148643,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148644,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",3,1
148649,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148654,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148657,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
148658,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148660,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
148665,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
148669,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148673,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,3,1
148679,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148680,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148689,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148695,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148699,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped,3,1
148700,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148701,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148702,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148704,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148706,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.",skipped,3,1
148708,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped,3,1
148711,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148714,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148715,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,3,1
148717,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148720,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,3,1
148723,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
148725,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
148727,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148730,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",3,1
148735,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",3,1
148738,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148741,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped,3,1
148742,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",3,1
148743,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148746,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
148747,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy",skipped,3,1
148757,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148760,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.",skipped,3,1
148761,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148762,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",3,1
148764,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148766,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,3,1
148771,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148773,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148776,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148777,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,3,1
148783,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",3,1
148788,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,3,1
148789,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped,3,1
148790,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",3,1
148792,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,3,1
148799,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",3,1
