,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,numSeats,numCands
612,PP,Bundarra School,699,Formal,MP,BELL Robert,skipped,skipped,1,3
613,PP,Bundarra School,700,Formal,MP,BELL Robert,skipped,skipped,1,3
614,PP,Bundarra School,701,Formal,MP,BELL Robert,skipped,skipped,1,3
615,PP,Bundarra School,702,Formal,MP,BELL Robert,skipped,skipped,1,3
616,PP,Bundarra School,703,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
617,PP,Bundarra School,704,Formal,MP,BELL Robert,skipped,skipped,1,3
618,PP,Bundarra School,705,Formal,MP,BELL Robert,skipped,skipped,1,3
619,PP,Bundarra School,706,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
620,PP,Bundarra School,707,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
621,PP,Bundarra School,708,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
622,PP,Bundarra School,709,Formal,MP,BELL Robert,skipped,skipped,1,3
623,PP,Bundarra School,710,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
624,PP,Bundarra School,711,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
625,PP,Bundarra School,712,Formal,MP,BELL Robert,skipped,skipped,1,3
626,PP,Bundarra School,713,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
627,PP,Bundarra School,714,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
628,PP,Bundarra School,715,Formal,MP,BELL Robert,skipped,skipped,1,3
629,PP,Bundarra School,716,Formal,MP,BELL Robert,skipped,skipped,1,3
630,PP,Bundarra School,717,Formal,MP,BELL Robert,skipped,skipped,1,3
631,PP,Bundarra School,718,Formal,MP,BELL Robert,skipped,skipped,1,3
632,PP,Bundarra School,719,Formal,MP,BELL Robert,skipped,skipped,1,3
633,PP,Bundarra School,720,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
634,PP,Bundarra School,721,Formal,MP,BELL Robert,skipped,skipped,1,3
635,PP,Bundarra School,722,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
636,PP,Bundarra School,723,Formal,MP,BELL Robert,skipped,skipped,1,3
637,PP,Bundarra School,724,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
638,PP,Bundarra School,725,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
639,PP,Bundarra School,726,Formal,MP,BELL Robert,skipped,skipped,1,3
640,PP,Bundarra School,727,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
641,PP,Bundarra School,728,Formal,MP,BELL Robert,skipped,skipped,1,3
642,PP,Bundarra School,729,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
643,PP,Bundarra School,730,Formal,MP,BELL Robert,skipped,skipped,1,3
644,PP,Bundarra School,731,Formal,MP,BELL Robert,skipped,skipped,1,3
645,PP,Bundarra School,732,Formal,MP,BELL Robert,skipped,skipped,1,3
646,PP,Bundarra School,733,Formal,MP,BELL Robert,skipped,skipped,1,3
647,PP,Bundarra School,734,Formal,MP,BELL Robert,skipped,skipped,1,3
648,PP,Bundarra School,735,Formal,MP,BELL Robert,skipped,skipped,1,3
649,PP,Bundarra School,736,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
650,PP,Bundarra School,737,Formal,MP,BELL Robert,skipped,skipped,1,3
651,PP,Bundarra School,738,Formal,MP,BELL Robert,skipped,skipped,1,3
652,PP,Bundarra School,739,Formal,MP,BELL Robert,skipped,skipped,1,3
653,PP,Bundarra School,740,Formal,MP,BELL Robert,skipped,skipped,1,3
654,PP,Bundarra School,741,Formal,MP,BELL Robert,skipped,skipped,1,3
655,PP,Bundarra School,742,Formal,MP,BELL Robert,skipped,skipped,1,3
656,PP,Bundarra School,743,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
657,PP,Bundarra School,744,Formal,MP,BELL Robert,skipped,skipped,1,3
658,PP,Bundarra School,745,Formal,MP,BELL Robert,skipped,skipped,1,3
659,PP,Bundarra School,746,Formal,MP,BELL Robert,skipped,skipped,1,3
660,PP,Bundarra School,747,Formal,MP,BELL Robert,skipped,skipped,1,3
661,PP,Bundarra School,748,Formal,MP,BELL Robert,skipped,skipped,1,3
662,PP,Bundarra School,749,Formal,MP,BELL Robert,skipped,skipped,1,3
663,PP,Bundarra School,750,Formal,MP,BELL Robert,skipped,skipped,1,3
664,PP,Bundarra School,751,Formal,MP,BELL Robert,skipped,skipped,1,3
665,PP,Bundarra School,752,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
666,PP,Bundarra School,753,Formal,MP,BELL Robert,skipped,skipped,1,3
667,PP,Bundarra School,754,Formal,MP,BELL Robert,skipped,skipped,1,3
668,PP,Bundarra School,755,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
669,PP,Bundarra School,756,Formal,MP,BELL Robert,skipped,skipped,1,3
670,PP,Bundarra School,757,Formal,MP,BELL Robert,skipped,skipped,1,3
671,PP,Bundarra School,758,Formal,MP,BELL Robert,skipped,skipped,1,3
672,PP,Bundarra School,759,Formal,MP,BELL Robert,skipped,skipped,1,3
673,PP,Bundarra School,760,Formal,MP,BELL Robert,skipped,skipped,1,3
674,PP,Bundarra School,761,Formal,MP,BELL Robert,skipped,skipped,1,3
675,PP,Bundarra School,762,Formal,MP,BELL Robert,skipped,skipped,1,3
676,PP,Bundarra School,763,Formal,MP,BELL Robert,skipped,skipped,1,3
677,PP,Bundarra School,764,Formal,MP,BELL Robert,skipped,skipped,1,3
678,PP,Bundarra School,765,Formal,MP,BELL Robert,skipped,skipped,1,3
679,PP,Bundarra School,766,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
680,PP,Bundarra School,767,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
681,PP,Bundarra School,768,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
682,PP,Bundarra School,769,Formal,MP,BELL Robert,skipped,skipped,1,3
683,PP,Bundarra School,770,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
684,PP,Bundarra School,771,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
685,PP,Bundarra School,772,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
686,PP,Bundarra School,773,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
687,PP,Bundarra School,774,Formal,MP,BELL Robert,skipped,skipped,1,3
688,PP,Bundarra School,775,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
689,PP,Bundarra School,776,Formal,MP,BELL Robert,skipped,skipped,1,3
690,PP,Bundarra School,777,Formal,MP,BELL Robert,skipped,skipped,1,3
691,PP,Bundarra School,778,Formal,MP,BELL Robert,skipped,skipped,1,3
692,PP,Bundarra School,779,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
693,PP,Bundarra School,780,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
694,PP,Bundarra School,781,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
695,PP,Bundarra School,782,Formal,MP,BELL Robert,skipped,skipped,1,3
696,PP,Bundarra School,783,Formal,MP,BELL Robert,skipped,skipped,1,3
697,PP,Bundarra School,784,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
698,PP,Bundarra School,785,Formal,MP,BELL Robert,skipped,skipped,1,3
699,PP,Bundarra School,786,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
700,PP,Bundarra School,787,Formal,MP,BELL Robert,skipped,skipped,1,3
701,PP,Bundarra School,788,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
702,PP,Bundarra School,789,Formal,MP,BELL Robert,skipped,skipped,1,3
703,PP,Bundarra School,790,Formal,MP,BELL Robert,skipped,skipped,1,3
704,PP,Bundarra School,791,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
705,PP,Bundarra School,792,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
706,PP,Bundarra School,793,Formal,MP,BELL Robert,skipped,skipped,1,3
707,PP,Bundarra School,794,Formal,MP,BELL Robert,skipped,skipped,1,3
708,PP,Bundarra School,795,Formal,MP,BELL Robert,skipped,skipped,1,3
709,PP,Bundarra School,796,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
710,PP,Bundarra School,797,Formal,MP,BELL Robert,skipped,skipped,1,3
711,PP,Bundarra School,798,Formal,MP,BELL Robert,skipped,skipped,1,3
712,PP,Bundarra School,799,Formal,MP,BELL Robert,skipped,skipped,1,3
713,PP,Bundarra School,800,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
714,PP,Bundarra School,801,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
715,PP,Bundarra School,802,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
716,PP,Bundarra School,803,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
717,PP,Bundarra School,804,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
718,PP,Bundarra School,805,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
719,PP,Bundarra School,806,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
720,PP,Bundarra School,807,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
721,PP,Bundarra School,808,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
722,PP,Bundarra School,809,Formal,MP,LEDGER Natasha,STRUTT Isabel,skipped,1,3
723,PP,Bundarra School,810,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
724,PP,Bundarra School,811,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
725,PP,Bundarra School,812,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
726,PP,Bundarra School,813,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
727,PP,Bundarra School,814,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
728,PP,Bundarra School,815,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
729,PP,Bundarra School,816,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
730,PP,Bundarra School,817,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
731,PP,Bundarra School,818,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
732,PP,Bundarra School,819,Formal,MP,LEDGER Natasha,STRUTT Isabel,skipped,1,3
733,PP,Bundarra School,820,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
734,PP,Bundarra School,821,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
735,PP,Bundarra School,822,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
736,PP,Bundarra School,823,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
737,PP,Bundarra School,824,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
738,PP,Bundarra School,825,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
739,PP,Bundarra School,826,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
740,PP,Bundarra School,827,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
741,PP,Bundarra School,828,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
742,PP,Bundarra School,829,Formal,MP,LEDGER Natasha,STRUTT Isabel,skipped,1,3
743,PP,Bundarra School,830,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
744,PP,Bundarra School,831,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
745,PP,Bundarra School,832,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
746,PP,Bundarra School,833,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
747,PP,Bundarra School,834,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
748,PP,Bundarra School,835,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
749,PP,Bundarra School,836,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
750,PP,Bundarra School,837,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
751,PP,Bundarra School,838,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,3
752,PP,Bundarra School,839,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
753,PP,Bundarra School,840,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
754,PP,Bundarra School,841,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
755,PP,Bundarra School,842,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
756,PP,Bundarra School,843,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,3
757,PP,Bundarra School,844,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
758,PP,Bundarra School,845,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
759,PP,Bundarra School,846,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
760,PP,Bundarra School,847,Formal,MP,BELL Robert,skipped,skipped,1,3
761,PP,Bundarra School,848,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
762,PP,Bundarra School,849,Formal,MP,BELL Robert,skipped,skipped,1,3
763,PP,Bundarra School,850,Formal,MP,BELL Robert,skipped,skipped,1,3
764,PP,Bundarra School,851,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
765,PP,Bundarra School,852,Formal,MP,BELL Robert,skipped,skipped,1,3
766,PP,Bundarra School,853,Formal,MP,BELL Robert,skipped,skipped,1,3
767,PP,Bundarra School,854,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
768,PP,Bundarra School,855,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
769,PP,Bundarra School,856,Formal,MP,BELL Robert,skipped,skipped,1,3
770,PP,Bundarra School,857,Formal,MP,BELL Robert,skipped,skipped,1,3
771,PP,Bundarra School,858,Formal,MP,BELL Robert,skipped,skipped,1,3
772,PP,Bundarra School,859,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
773,PP,Bundarra School,860,Formal,MP,BELL Robert,skipped,skipped,1,3
774,PP,Bundarra School,861,Formal,MP,BELL Robert,skipped,skipped,1,3
775,PP,Bundarra School,862,Formal,MP,BELL Robert,skipped,skipped,1,3
776,PP,Bundarra School,863,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
777,PP,Bundarra School,864,Formal,MP,BELL Robert,skipped,skipped,1,3
778,PP,Bundarra School,865,Formal,MP,BELL Robert,skipped,skipped,1,3
779,PP,Bundarra School,866,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
780,PP,Bundarra School,867,Formal,MP,BELL Robert,skipped,skipped,1,3
781,PP,Bundarra School,868,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
782,PP,Bundarra School,869,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
783,PP,Bundarra School,870,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
784,PP,Bundarra School,871,Formal,MP,BELL Robert,skipped,skipped,1,3
785,PP,Bundarra School,872,Formal,MP,BELL Robert,skipped,skipped,1,3
786,PP,Bundarra School,873,Formal,MP,BELL Robert,skipped,skipped,1,3
787,PP,Bundarra School,874,Formal,MP,BELL Robert,skipped,skipped,1,3
788,PP,Bundarra School,875,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
789,PP,Bundarra School,876,Formal,MP,BELL Robert,skipped,skipped,1,3
790,PP,Bundarra School,877,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
791,PP,Bundarra School,878,Formal,MP,BELL Robert,skipped,skipped,1,3
792,PP,Bundarra School,879,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
793,PP,Bundarra School,880,Formal,MP,BELL Robert,skipped,skipped,1,3
794,PP,Bundarra School,881,Formal,MP,BELL Robert,skipped,skipped,1,3
795,PP,Bundarra School,882,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
796,PP,Bundarra School,883,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
797,PP,Bundarra School,884,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
798,PP,Bundarra School,885,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
799,PP,Bundarra School,886,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
800,PP,Bundarra School,887,Formal,MP,BELL Robert,skipped,skipped,1,3
801,PP,Bundarra School,888,Formal,MP,BELL Robert,skipped,skipped,1,3
802,PP,Bundarra School,889,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
803,PP,Bundarra School,890,Formal,MP,BELL Robert,skipped,skipped,1,3
804,PP,Bundarra School,891,Formal,MP,BELL Robert,skipped,skipped,1,3
805,PP,Bundarra School,892,Formal,MP,BELL Robert,skipped,skipped,1,3
806,PP,Bundarra School,893,Formal,MP,BELL Robert,skipped,skipped,1,3
807,PP,Bundarra School,894,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
808,PP,Bundarra School,895,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
809,PP,Bundarra School,896,Formal,MP,BELL Robert,skipped,skipped,1,3
810,PP,Bundarra School,897,Formal,MP,BELL Robert,skipped,skipped,1,3
811,PP,Bundarra School,898,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
812,PP,Bundarra School,899,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
813,PP,Bundarra School,900,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
814,PP,Bundarra School,901,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
815,PP,Bundarra School,902,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
816,PP,Bundarra School,903,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
817,PP,Bundarra School,904,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,3
818,PP,Bundarra School,905,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
819,PP,Bundarra School,906,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
820,PP,Bundarra School,907,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
821,PP,Bundarra School,908,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
822,PP,Bundarra School,909,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
823,PP,Bundarra School,910,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
824,PP,Bundarra School,911,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,3
825,PP,Bundarra School,912,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
826,PP,Bundarra School,913,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
827,PP,Bundarra School,914,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,3
828,PP,Bundarra School,915,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
829,PP,Bundarra School,916,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
830,PP,Bundarra School,917,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
831,PP,Bundarra School,918,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
832,PP,Bundarra School,919,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
833,PP,Bundarra School,920,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
834,PP,Bundarra School,921,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
835,PP,Bundarra School,922,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
836,PP,Bundarra School,923,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
837,PP,Kentucky Hall,1000,Formal,MP,BELL Robert,skipped,skipped,1,3
838,PP,Kentucky Hall,1001,Formal,MP,BELL Robert,skipped,skipped,1,3
839,PP,Kentucky Hall,1002,Formal,MP,BELL Robert,skipped,skipped,1,3
840,PP,Kentucky Hall,1003,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
841,PP,Kentucky Hall,1004,Formal,MP,BELL Robert,skipped,skipped,1,3
842,PP,Kentucky Hall,1005,Formal,MP,BELL Robert,skipped,skipped,1,3
843,PP,Kentucky Hall,1006,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
844,PP,Kentucky Hall,1007,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
845,PP,Kentucky Hall,1008,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
846,PP,Kentucky Hall,1009,Formal,MP,BELL Robert,skipped,skipped,1,3
847,PP,Kentucky Hall,1010,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
848,PP,Kentucky Hall,1011,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
849,PP,Kentucky Hall,1012,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
850,PP,Kentucky Hall,1013,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
851,PP,Kentucky Hall,1014,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
852,PP,Kentucky Hall,1015,Formal,MP,BELL Robert,skipped,skipped,1,3
853,PP,Kentucky Hall,1016,Formal,MP,BELL Robert,skipped,skipped,1,3
854,PP,Kentucky Hall,1017,Formal,MP,BELL Robert,skipped,skipped,1,3
855,PP,Kentucky Hall,1018,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
856,PP,Kentucky Hall,1019,Formal,MP,BELL Robert,skipped,skipped,1,3
857,PP,Kentucky Hall,1020,Formal,MP,BELL Robert,skipped,skipped,1,3
858,PP,Kentucky Hall,1021,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
859,PP,Kentucky Hall,1022,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
860,PP,Kentucky Hall,1023,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
861,PP,Kentucky Hall,1024,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
862,PP,Kentucky Hall,1025,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
863,PP,Kentucky Hall,1026,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,3
864,PP,Kentucky Hall,1027,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
865,PP,Kentucky Hall,1028,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
866,PP,Kentucky Hall,1029,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
867,PP,Kentucky Hall,1030,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
868,PP,Kentucky Hall,1031,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,3
869,PP,Kentucky Hall,1032,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
870,PP,Kentucky Hall,1033,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
871,PP,Kentucky Hall,1034,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
872,PP,Kentucky Hall,1035,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,3
873,PP,Kentucky Hall,1036,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
874,PP,Kentucky Hall,1037,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
875,PP,Kentucky Hall,1038,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,3
876,PP,Kentucky Hall,1039,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
877,PP,Kentucky Hall,1040,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
878,PP,Kentucky Hall,1041,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
879,PP,Kentucky Hall,1042,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,3
880,PP,Kentucky Hall,1043,Formal,MP,LEDGER Natasha,STRUTT Isabel,skipped,1,3
881,PP,Kentucky Hall,1044,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
882,PP,Kentucky Hall,1045,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
883,PP,Kentucky Hall,1046,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
884,PP,Kentucky Hall,1047,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,3
885,PP,Kentucky Hall,1048,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
886,PP,Kentucky Hall,1049,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
887,PP,Kentucky Hall,1050,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
888,PP,Kentucky Hall,924,Formal,MP,BELL Robert,skipped,skipped,1,3
889,PP,Kentucky Hall,925,Formal,MP,BELL Robert,skipped,skipped,1,3
890,PP,Kentucky Hall,926,Formal,MP,BELL Robert,skipped,skipped,1,3
891,PP,Kentucky Hall,927,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
892,PP,Kentucky Hall,928,Formal,MP,BELL Robert,skipped,skipped,1,3
893,PP,Kentucky Hall,929,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
894,PP,Kentucky Hall,930,Formal,MP,BELL Robert,skipped,skipped,1,3
895,PP,Kentucky Hall,931,Formal,MP,BELL Robert,skipped,skipped,1,3
896,PP,Kentucky Hall,932,Formal,MP,BELL Robert,skipped,skipped,1,3
897,PP,Kentucky Hall,933,Formal,MP,BELL Robert,skipped,skipped,1,3
898,PP,Kentucky Hall,934,Formal,MP,BELL Robert,skipped,skipped,1,3
899,PP,Kentucky Hall,935,Formal,MP,BELL Robert,skipped,skipped,1,3
900,PP,Kentucky Hall,936,Formal,MP,BELL Robert,skipped,skipped,1,3
901,PP,Kentucky Hall,937,Formal,MP,BELL Robert,skipped,skipped,1,3
902,PP,Kentucky Hall,938,Formal,MP,BELL Robert,skipped,skipped,1,3
903,PP,Kentucky Hall,939,Formal,MP,BELL Robert,skipped,skipped,1,3
904,PP,Kentucky Hall,940,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
905,PP,Kentucky Hall,941,Formal,MP,BELL Robert,skipped,skipped,1,3
906,PP,Kentucky Hall,942,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
907,PP,Kentucky Hall,943,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
908,PP,Kentucky Hall,944,Formal,MP,BELL Robert,skipped,skipped,1,3
909,PP,Kentucky Hall,945,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
910,PP,Kentucky Hall,946,Formal,MP,BELL Robert,skipped,skipped,1,3
911,PP,Kentucky Hall,947,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
912,PP,Kentucky Hall,948,Formal,MP,BELL Robert,skipped,skipped,1,3
913,PP,Kentucky Hall,949,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
914,PP,Kentucky Hall,950,Formal,MP,BELL Robert,skipped,skipped,1,3
915,PP,Kentucky Hall,951,Formal,MP,BELL Robert,skipped,skipped,1,3
916,PP,Kentucky Hall,952,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
917,PP,Kentucky Hall,953,Formal,MP,BELL Robert,skipped,skipped,1,3
