voterId,rank1,rank2,rank3,numSeats,numCands
75,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
76,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
77,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
78,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
79,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
80,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
81,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
82,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
83,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
84,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
85,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
86,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
87,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
88,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
89,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
90,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
91,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
92,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
93,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
94,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
95,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
96,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
97,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
98,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
99,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
100,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
101,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
102,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
103,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
104,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
105,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
106,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
107,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
108,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
109,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
110,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
111,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
112,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
113,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
114,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
115,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
116,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
117,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
118,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
119,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
120,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
121,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
122,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
123,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
124,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
125,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
126,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
127,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
128,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
129,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
130,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
131,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
132,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
133,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
134,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
135,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
136,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
137,Paul FINNEGAN (Ind),Grant FULTON (Ind),skipped,,3
138,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
139,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
140,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
141,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
142,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
143,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
144,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
145,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
146,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
147,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
148,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
149,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
150,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
151,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
152,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
153,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
154,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
155,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
156,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
157,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
158,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
159,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
160,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
161,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
162,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
163,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
164,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
165,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
166,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
167,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
168,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
169,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
170,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
171,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
172,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
173,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
174,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
175,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
176,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
177,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
178,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
179,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
180,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
181,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
182,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
183,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
184,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
185,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
186,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
187,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
188,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
189,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
190,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
191,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
192,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
193,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
194,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
195,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
196,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
197,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
198,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
199,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
200,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
201,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
202,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
203,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
204,Paul FINNEGAN (Ind),Grant FULTON (Ind),John Graham MITCHELL (SNP),,3
205,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),skipped,,3
206,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),skipped,,3
207,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),skipped,,3
208,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),skipped,,3
209,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),skipped,,3
210,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),skipped,,3
211,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),skipped,,3
212,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
213,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
214,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
215,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
216,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
217,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
218,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
219,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
220,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
221,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
222,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
223,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
224,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
225,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
226,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
227,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
228,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
229,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
230,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
231,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
232,Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),Grant FULTON (Ind),,3
233,Grant FULTON (Ind),skipped,skipped,,3
234,Grant FULTON (Ind),skipped,skipped,,3
235,Grant FULTON (Ind),skipped,skipped,,3
236,Grant FULTON (Ind),skipped,skipped,,3
237,Grant FULTON (Ind),skipped,skipped,,3
238,Grant FULTON (Ind),skipped,skipped,,3
239,Grant FULTON (Ind),skipped,skipped,,3
240,Grant FULTON (Ind),skipped,skipped,,3
241,Grant FULTON (Ind),skipped,skipped,,3
242,Grant FULTON (Ind),skipped,skipped,,3
243,Grant FULTON (Ind),skipped,skipped,,3
244,Grant FULTON (Ind),skipped,skipped,,3
245,Grant FULTON (Ind),skipped,skipped,,3
246,Grant FULTON (Ind),skipped,skipped,,3
247,Grant FULTON (Ind),skipped,skipped,,3
248,Grant FULTON (Ind),skipped,skipped,,3
249,Grant FULTON (Ind),skipped,skipped,,3
250,Grant FULTON (Ind),skipped,skipped,,3
251,Grant FULTON (Ind),skipped,skipped,,3
252,Grant FULTON (Ind),skipped,skipped,,3
253,Grant FULTON (Ind),skipped,skipped,,3
254,Grant FULTON (Ind),skipped,skipped,,3
255,Grant FULTON (Ind),skipped,skipped,,3
256,Grant FULTON (Ind),skipped,skipped,,3
257,Grant FULTON (Ind),skipped,skipped,,3
258,Grant FULTON (Ind),skipped,skipped,,3
259,Grant FULTON (Ind),skipped,skipped,,3
260,Grant FULTON (Ind),skipped,skipped,,3
261,Grant FULTON (Ind),skipped,skipped,,3
262,Grant FULTON (Ind),skipped,skipped,,3
263,Grant FULTON (Ind),skipped,skipped,,3
264,Grant FULTON (Ind),skipped,skipped,,3
265,Grant FULTON (Ind),skipped,skipped,,3
266,Grant FULTON (Ind),skipped,skipped,,3
267,Grant FULTON (Ind),skipped,skipped,,3
268,Grant FULTON (Ind),skipped,skipped,,3
269,Grant FULTON (Ind),skipped,skipped,,3
270,Grant FULTON (Ind),skipped,skipped,,3
271,Grant FULTON (Ind),skipped,skipped,,3
272,Grant FULTON (Ind),skipped,skipped,,3
273,Grant FULTON (Ind),skipped,skipped,,3
274,Grant FULTON (Ind),skipped,skipped,,3
275,Grant FULTON (Ind),skipped,skipped,,3
276,Grant FULTON (Ind),skipped,skipped,,3
277,Grant FULTON (Ind),skipped,skipped,,3
278,Grant FULTON (Ind),skipped,skipped,,3
279,Grant FULTON (Ind),skipped,skipped,,3
280,Grant FULTON (Ind),skipped,skipped,,3
281,Grant FULTON (Ind),skipped,skipped,,3
282,Grant FULTON (Ind),skipped,skipped,,3
283,Grant FULTON (Ind),skipped,skipped,,3
284,Grant FULTON (Ind),skipped,skipped,,3
285,Grant FULTON (Ind),skipped,skipped,,3
286,Grant FULTON (Ind),skipped,skipped,,3
287,Grant FULTON (Ind),skipped,skipped,,3
288,Grant FULTON (Ind),skipped,skipped,,3
289,Grant FULTON (Ind),skipped,skipped,,3
290,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
291,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
292,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
293,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
294,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
295,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
296,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
297,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
298,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
299,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
300,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
301,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
302,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
303,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
304,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
305,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
306,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
307,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
308,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
309,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
310,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
311,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
312,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
313,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
314,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
315,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
316,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
317,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
318,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
319,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
320,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
321,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
322,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
323,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
324,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
325,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
326,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
327,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
328,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
329,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
330,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
331,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
332,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
333,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
334,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
335,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
336,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
337,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
338,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
339,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
340,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
341,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
342,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
343,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
344,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
345,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
346,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
347,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
348,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
349,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
350,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
351,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
352,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
353,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
354,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
355,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
356,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
357,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
358,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
359,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
360,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
361,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
362,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
363,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
364,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
365,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
366,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
367,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
368,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
369,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
370,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
371,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
372,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
373,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
374,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
375,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
376,Grant FULTON (Ind),Paul FINNEGAN (Ind),skipped,,3
377,Grant FULTON (Ind),Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),,3
378,Grant FULTON (Ind),Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),,3
379,Grant FULTON (Ind),Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),,3
380,Grant FULTON (Ind),Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),,3
381,Grant FULTON (Ind),Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),,3
382,Grant FULTON (Ind),Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),,3
383,Grant FULTON (Ind),Paul FINNEGAN (Ind),John Graham MITCHELL (SNP),,3
