rank1,rank2,rank3,Num cands,Num seats
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Eugene Borgida PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,skipped,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Eugene Borgida PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,skipped,skipped,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,skipped,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,skipped,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,skipped,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Eugene Borgida PhD,skipped,skipped,3,1
Eugene Borgida PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,skipped,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,skipped,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,skipped,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,skipped,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,skipped,skipped,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,skipped,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,skipped,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,Susan D. Clayton PhD,3,1
Eugene Borgida PhD,Guillermo Bernal PhD,skipped,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Eugene Borgida PhD,Susan D. Clayton PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Eugene Borgida PhD,Guillermo Bernal PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,Eugene Borgida PhD,Susan D. Clayton PhD,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,skipped,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Guillermo Bernal PhD,Susan D. Clayton PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Susan D. Clayton PhD,Guillermo Bernal PhD,Eugene Borgida PhD,3,1
Susan D. Clayton PhD,skipped,skipped,3,1
Guillermo Bernal PhD,skipped,skipped,3,1
