rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,numSeats,numCands
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,1,15,1,15,15,15,15,15,15,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,1,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,1,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,2,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,1,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,1,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,1,15,15,15,15,15,15,,
1,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
13,3,11,10,1,2,6,8,5,4,14,7,12,9,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,2,,
15,15,15,15,15,1,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,1,15,15,15,15,15,1,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
1,15,15,15,15,15,15,15,15,15,15,15,1,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
1,15,15,15,15,15,15,15,15,15,15,15,1,15,1,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,1,15,1,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
6,15,15,5,15,15,15,5,15,15,15,1,5,5,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,2,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
1,15,15,15,15,15,15,15,15,15,15,15,1,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,1,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,3,15,15,15,15,15,15,15,15,2,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,1,1,1,15,1,15,15,1,15,1,1,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,1,15,15,15,15,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,1,1,15,1,15,1,15,15,1,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
5,11,14,9,3,1,2,10,7,8,15,13,6,4,5,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,1,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,13,15,15,15,15,15,15,1,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
1,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
1,15,15,15,15,15,15,15,15,15,15,15,1,15,1,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,2,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
15,1,1,1,15,1,15,15,1,15,1,1,15,15,15,,
5,10,1,14,8,3,9,7,13,6,15,2,11,12,4,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,1,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,1,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,1,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,1,,
15,15,15,15,15,15,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,1,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,1,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,1,15,15,15,15,,
1,15,15,15,15,15,15,15,15,15,15,15,1,15,1,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,1,1,15,1,15,15,1,15,1,1,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,1,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,1,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,1,1,15,1,15,1,15,1,1,1,15,15,1,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,1,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,1,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
1,15,15,15,15,15,15,15,15,15,15,15,1,15,1,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,1,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,1,15,15,15,15,15,15,15,15,15,1,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,1,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,12,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,1,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,1,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,1,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,1,1,15,1,15,15,1,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,,
6,5,13,8,2,1,15,14,10,11,7,4,9,3,12,,
15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,,
