voter_id,rank1,rank2,rank3,rank4,num_positions
50,Lewis WHYTE Scottish Labour Party,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,skipped,3
51,Lewis WHYTE Scottish Labour Party,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,skipped,3
52,Lewis WHYTE Scottish Labour Party,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,skipped,3
53,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
54,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
55,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
56,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
57,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
58,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
59,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
60,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
61,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
62,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
63,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
64,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
65,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
66,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
67,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
68,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
69,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
70,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
71,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
72,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
73,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
74,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
75,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
76,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
77,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
78,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
79,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
80,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
81,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
82,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
83,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
84,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
85,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
86,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
87,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
88,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
89,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
90,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
91,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
92,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
93,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
94,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
95,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
96,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
97,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
98,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
99,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
100,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
101,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
102,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
103,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
104,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
105,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
106,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
107,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
108,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
109,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
110,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
111,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
112,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
113,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
114,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
115,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
116,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
117,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
118,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
119,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
120,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
121,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
122,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
123,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
124,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
125,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
126,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
127,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
128,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
129,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
130,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
131,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
132,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
133,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
134,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
135,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
136,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
137,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
138,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
139,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
140,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
141,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
142,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
143,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
144,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
145,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
146,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
147,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
148,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
149,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
150,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
151,David GREGG Scottish Liberal Democrats,Isabelle MACKENZIE Scottish Conservative and Unionist,Lewis WHYTE Scottish Labour Party,skipped,3
152,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
153,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
154,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
155,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
156,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
157,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
158,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
159,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
160,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
161,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
162,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
163,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
164,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
165,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
166,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
167,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
168,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
169,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
170,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
171,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
172,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
173,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
174,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
175,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
176,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
177,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
178,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
179,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
180,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
181,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
182,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
183,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
184,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
185,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
186,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
187,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
188,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
189,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
190,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
191,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
192,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
193,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
194,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
195,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
196,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
197,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
198,Isabelle MACKENZIE Scottish Conservative and Unionist,David GREGG Scottish Liberal Democrats,Lewis WHYTE Scottish Labour Party,skipped,3
