,file,smith_plurality,smith_irv,smith-minimax,smith,0.2_smith_irv_hit_percent,0.2_smith_plurality_hit_percent,0.2_smith_minimax_hit_percent
266,highland17-ballots/Ward14-InvernessCentral_highland17-14.csv,['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)'],0,0,0
267,highland17-ballots/Ward6-CromartyFirth_highland17-06.csv,['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)'],0,0,0
268,highland17-ballots/Ward18-NairnandCawdor_highland17-18.csv,['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)'],0,0,0
269,highland17-ballots/Ward13-InvernessWest_highland17-13.csv,['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],0,0,0
270,highland17-ballots/Ward2-ThursoandNorthwestCaithness_highland17-02.csv,['Matthew REISS (Ind)'],['Matthew REISS (Ind)'],['Matthew REISS (Ind)'],['Matthew REISS (Ind)'],0,0,0
271,highland17-ballots/Ward4-EastSutherlandandEdderton_highland17-04.csv,['Deirdre MACKAY (Lab)'],['Deirdre MACKAY (Lab)'],['Deirdre MACKAY (Lab)'],['Deirdre MACKAY (Lab)'],0,0,0
272,"highland17-ballots/Ward1-North,WestandCentralSutherland_highland17-01.csv",['Linda MUNRO (LD)'],['Linda MUNRO (LD)'],['Linda MUNRO (LD)'],['Linda MUNRO (LD)'],0,0,0
273,"highland17-ballots/Ward5-WesterRoss,StrathpefferandLochalsh_highland17-05.csv",['Biz CAMPBELL (Ind)'],['Biz CAMPBELL (Ind)'],['Biz CAMPBELL (Ind)'],['Biz CAMPBELL (Ind)'],0,0,0
274,s-lanarks17-ballots/Ward18-HamiltonWestandEarnock_s-lanarks17-18.csv,['Allan FALCONER (Lab)'],['Allan FALCONER (Lab)'],['Allan FALCONER (Lab)'],['Allan FALCONER (Lab)'],0,0,0
275,s-lanarks17-ballots/Ward2-ClydesdaleNorth_s-lanarks17-02.csv,['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],['Catherine MCCLYMONT (Lab)'],0,0,0
276,s-lanarks17-ballots/Ward4-ClydesdaleSouth_s-lanarks17-04.csv,['George GREENSHIELDS (Lab)'],['George GREENSHIELDS (Lab)'],['George GREENSHIELDS (Lab)'],['George GREENSHIELDS (Lab)'],0,0,0
277,s-lanarks17-ballots/Ward11-RutherglenSouth_s-lanarks17-11.csv,['Robert BROWN (LD)'],['Robert BROWN (LD)'],['Robert BROWN (LD)'],['Robert BROWN (LD)'],0,0,0
278,s-lanarks17-ballots/Ward16-BothwellandUddingston_s-lanarks17-16.csv,['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],['Maureen DEVLIN (Lab)'],0,0,0
279,s-lanarks17-ballots/Ward5-AvondaleandStonehouse_s-lanarks17-05.csv,['Margaret COOPER (Lab)'],['Margaret COOPER (Lab)'],['Margaret COOPER (Lab)'],['Margaret COOPER (Lab)'],0,0,0
280,s-lanarks17-ballots/Ward6-EastKilbrideSouth_s-lanarks17-06.csv,['Archie BUCHANAN (SNP)'],['Archie BUCHANAN (SNP)'],['Archie BUCHANAN (SNP)'],['Archie BUCHANAN (SNP)'],0,0,0
281,s-lanarks17-ballots/Ward10-EastKilbrideEast_s-lanarks17-10.csv,['Gladys MILLER (SNP)'],['Gladys MILLER (SNP)'],['Gladys MILLER (SNP)'],['Gladys MILLER (SNP)'],0,0,0
282,s-lanarks17-ballots/Ward9-EastKilbrideWest_s-lanarks17-09.csv,['Ian HARROW (Con)'],['Ian HARROW (Con)'],['Ian HARROW (Con)'],['Ian HARROW (Con)'],0,0,0
283,s-lanarks17-ballots/Ward3-ClydesdaleEast_s-lanarks17-03.csv,['Alex ALLISON (Con)'],['Alex ALLISON (Con)'],['Alex ALLISON (Con)'],['Alex ALLISON (Con)'],0,0,0
284,s-lanarks17-ballots/Ward8-EastKilbrideCentralNorth_s-lanarks17-08.csv,['Hugh MACDONALD (SNP)'],['Hugh MACDONALD (SNP)'],['Hugh MACDONALD (SNP)'],['Hugh MACDONALD (SNP)'],0,0,0
285,s-lanarks17-ballots/Ward17-HamiltonNorthandEast_s-lanarks17-17.csv,['Davie MCLACHLAN (Lab)'],['Davie MCLACHLAN (Lab)'],['Davie MCLACHLAN (Lab)'],['Davie MCLACHLAN (Lab)'],0,0,0
286,s-lanarks17-ballots/Ward12-RutherglenCentralandNorth_s-lanarks17-12.csv,['Janine CALIKES (SNP)'],['Janine CALIKES (SNP)'],['Janine CALIKES (SNP)'],['Janine CALIKES (SNP)'],0,0,0
287,s-lanarks17-ballots/Ward14-CambuslangEast_s-lanarks17-14.csv,['Walter BROGAN (Lab)'],['Walter BROGAN (Lab)'],['Walter BROGAN (Lab)'],['Walter BROGAN (Lab)'],0,0,0
288,s-lanarks17-ballots/Ward7-EastKilbrideCentralSouth_s-lanarks17-07.csv,['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],['John ANDERSON (SNP)'],0,0,0
289,s-lanarks17-ballots/Ward19-HamiltonSouth_s-lanarks17-19.csv,['Joe LOWE (Lab)'],['Joe LOWE (Lab)'],['Joe LOWE (Lab)'],['Joe LOWE (Lab)'],0,0,0
290,s-lanarks17-ballots/Ward1-ClydesdaleWest_s-lanarks17-01.csv,['Eileen LOGAN (Lab)'],['Eileen LOGAN (Lab)'],['Eileen LOGAN (Lab)'],['Eileen LOGAN (Lab)'],0,0,0
291,s-lanarks17-ballots/Ward20-Larkhall_s-lanarks17-20.csv,['Andy CARMICHAEL (Lab)'],['Andy CARMICHAEL (Lab)'],['Andy CARMICHAEL (Lab)'],['Andy CARMICHAEL (Lab)'],0,0,0
292,s-lanarks17-ballots/Ward15-Blantyre_s-lanarks17-15.csv,['Mo RAZZAQ (Lab)'],['Mo RAZZAQ (Lab)'],['Mo RAZZAQ (Lab)'],['Mo RAZZAQ (Lab)'],0,0,0
293,s-lanarks17-ballots/Ward13-CambuslangWest_s-lanarks17-13.csv,['Margaret WALKER (Lab)'],['Margaret WALKER (Lab)'],['Margaret WALKER (Lab)'],['Margaret WALKER (Lab)'],0,0,0
294,eilean-siar12-ballots/BeinnNaFoghlaAgusUibhistATuath_eilean-siar12-02.csv,['Uisdean ROBERTSON (Ind)'],['Uisdean ROBERTSON (Ind)'],['Uisdean ROBERTSON (Ind)'],['Uisdean ROBERTSON (Ind)'],0,0,0
295,eilean-siar12-ballots/NaHearadhAgusCeannADeasNanLoch_eilean-siar12-03.csv,['Catherine MACDONALD (Ind)'],['Catherine MACDONALD (Ind)'],['Catherine MACDONALD (Ind)'],['Catherine MACDONALD (Ind)'],0,0,0
296,"eilean-siar12-ballots/Barraigh,BhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv",['Donald MANFORD (SNP)'],['Donald MANFORD (SNP)'],['Donald MANFORD (SNP)'],['Donald MANFORD (SNP)'],0,0,0
297,eilean-siar12-ballots/SteornabhaghaTuath_eilean-siar12-07.csv,['Iain MACKENZIE (Ind)'],['Iain MACKENZIE (Ind)'],['Iain MACKENZIE (Ind)'],['Iain MACKENZIE (Ind)'],0,0,0
298,eilean-siar12-ballots/LochaTuath_eilean-siar12-08.csv,['Catriona STEWART (Ind)'],['Catriona STEWART (Ind)'],['Catriona STEWART (Ind)'],['Catriona STEWART (Ind)'],0,0,0
299,eilean-siar12-ballots/AnTaobhSiaragusNis_eilean-siar12-09.csv,['Iain MORRISON (Ind)'],['Iain MORRISON (Ind)'],['Iain MORRISON (Ind)'],['Iain MORRISON (Ind)'],0,0,0
300,eilean-siar12-ballots/SteornabhaghaDeas_eilean-siar12-06.csv,['Charlie NICOLSON (Ind)'],['Charlie NICOLSON (Ind)'],['Charlie NICOLSON (Ind)'],['Charlie NICOLSON (Ind)'],0,0,0
301,eilean-siar12-ballots/Sgir'UigeAgusCeannATuathNanLoch_eilean-siar12-04.csv,['Cudig MACLEOD (Ind)'],['Cudig MACLEOD (Ind)'],['Cudig MACLEOD (Ind)'],['Cudig MACLEOD (Ind)'],0,0,0
302,e-ayrshire17-ballots/KilmarnockNorth_e-ayrshire17-02.csv,['Helen COFFEY (SNP)'],['Helen COFFEY (SNP)'],['Helen COFFEY (SNP)'],['Helen COFFEY (SNP)'],0,0,0
303,e-ayrshire17-ballots/Annick_e-ayrshire17-01.csv,['John MCFADZEAN (Con)'],['John MCFADZEAN (Con)'],['John MCFADZEAN (Con)'],['John MCFADZEAN (Con)'],0,0,0
304,e-ayrshire17-ballots/Ballochmyle_e-ayrshire17-07.csv,['Claire LEITCH (SNP)'],['Claire LEITCH (SNP)'],['Claire LEITCH (SNP)'],['Claire LEITCH (SNP)'],0,0,0
305,e-ayrshire17-ballots/CumnockandNewCumnock_e-ayrshire17-08.csv,['Billy CRAWFORD (Lab)'],['Billy CRAWFORD (Lab)'],['Billy CRAWFORD (Lab)'],['Billy CRAWFORD (Lab)'],0,0,0
306,e-ayrshire17-ballots/KilmarnockWestandCrosshouse_e-ayrshire17-03.csv,['Iain LINTON (SNP)'],['Iain LINTON (SNP)'],['Iain LINTON (SNP)'],['Iain LINTON (SNP)'],0,0,0
307,e-ayrshire17-ballots/KilmarnockSouth_e-ayrshire17-05.csv,['Jim TODD (SNP)'],['Jim TODD (SNP)'],['Jim TODD (SNP)'],['Jim TODD (SNP)'],0,0,0
308,e-ayrshire17-ballots/DoonValley_e-ayrshire17-09.csv,['Elaine DINWOODIE (Lab)'],['Elaine DINWOODIE (Lab)'],['Elaine DINWOODIE (Lab)'],['Elaine DINWOODIE (Lab)'],0,0,0
309,e-ayrshire17-ballots/IrvineValley_e-ayrshire17-06.csv,['Elena WHITHAM (SNP)'],['Elena WHITHAM (SNP)'],['Elena WHITHAM (SNP)'],['Elena WHITHAM (SNP)'],0,0,0
310,e-ayrshire17-ballots/KilmarnockEastandHurlford_e-ayrshire17-04.csv,['Fiona CAMPBELL (SNP)'],['Fiona CAMPBELL (SNP)'],['Fiona CAMPBELL (SNP)'],['Fiona CAMPBELL (SNP)'],0,0,0
311,angus22/Ward1-KirriemuirandDean_ward1.csv,['Julie BELL (SNP)'],['Julie BELL (SNP)'],['Julie BELL (SNP)'],['Julie BELL (SNP)'],0,0,0
312,angus22/Ward8-MontroseandDistrict_ward8.csv,['Kenny BRAES (SNP)'],['Kenny BRAES (SNP)'],['Kenny BRAES (SNP)'],['Kenny BRAES (SNP)'],0,0,0
313,angus22/Ward6-ArbroathWestLethamandFriockheim_ward6.csv,['Serena Mary COWDY (SNP)'],['Serena Mary COWDY (SNP)'],['Serena Mary COWDY (SNP)'],['Serena Mary COWDY (SNP)'],0,0,0
314,angus22/Ward7-ArbroathEastandLunan_ward7.csv,['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],0,0,0
315,angus22/Ward3-ForfarandDistrict_ward3.csv,['Ian MCLAREN (Ind)'],['Ian MCLAREN (Ind)'],['Linda CLARK (SNP)'],"['Ian MCLAREN (Ind)', 'Lynne DEVINE (SNP)', 'Linda CLARK (SNP)']",20,20,54
316,angus22/Ward2-BrechinandEdzell_ward2.csv,['Jill BROWN SCOTT (Ind)'],['Jill BROWN SCOTT (Ind)'],['Jill BROWN SCOTT (Ind)'],['Jill BROWN SCOTT (Ind)'],0,0,0
317,angus22/Ward4-MonifiethandSidlaw_ward4.csv,['Lloyd MELVILLE (SNP)'],['Lloyd MELVILLE (SNP)'],['Lloyd MELVILLE (SNP)'],['Lloyd MELVILLE (SNP)'],0,0,0
318,angus22/Ward5-CarnoustieandDistrict_ward5.csv,['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],0,0,0
319,"w-lothian22/Ward2-BroxburnUphallandWinchburgh_west lothian,2022,ward 2.csv",['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],0,0,0
320,"w-lothian22/Ward7-WhitburnandBlackburn_west lothian,2022,ward 7.csv",['George PAUL (Labour and Co-operative Party)'],['George PAUL (Labour and Co-operative Party)'],['George PAUL (Labour and Co-operative Party)'],['George PAUL (Labour and Co-operative Party)'],0,0,0
321,"w-lothian22/Ward3-LivingstonNorth_west lothian,2022,ward 3.csv",['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],0,0,0
322,"w-lothian22/Ward6-FauldhouseandtheBreichValley_west lothian,2022,ward 6.csv",['Cathy MULDOON (Lab)'],['Cathy MULDOON (Lab)'],['Cathy MULDOON (Lab)'],['Cathy MULDOON (Lab)'],0,0,0
323,"w-lothian22/Ward5-EastLivingstonandEastCalder_west lothian,2022,ward 5.csv",['Carl JOHN (SNP)'],['Carl JOHN (SNP)'],['Carl JOHN (SNP)'],['Carl JOHN (SNP)'],0,0,0
324,"w-lothian22/Ward9-ArmadaleandBlackridge_west lothian,2022,ward 9.csv",['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],0,0,0
325,"w-lothian22/Ward1-Linlithgow_west lothian,2022,ward 1.csv",['Sally PATTLE (LD)'],['Sally PATTLE (LD)'],['Sally PATTLE (LD)'],['Sally PATTLE (LD)'],0,0,0
326,"w-lothian22/Ward8-Bathgate_west lothian,2022,ward 8.csv",['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],0,0,0
327,"w-lothian22/Ward4-LivingstonSouth_west lothian,2022,ward 4.csv",['Maria MACAULAY (SNP)'],['Maria MACAULAY (SNP)'],['Maria MACAULAY (SNP)'],['Maria MACAULAY (SNP)'],0,0,0
328,renfs12-ballots/6.PaisleySouthWestWard_renfs12-06.csv,['Mark MACMILLAN (Lab)'],['Mark MACMILLAN (Lab)'],['Mark MACMILLAN (Lab)'],['Mark MACMILLAN (Lab)'],0,0,0
329,renfs12-ballots/7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,['Iain MCMILLAN (Lab)'],['Iain MCMILLAN (Lab)'],['John CALDWELL (Lab)'],"['John HOOD (Lab)', 'Iain MCMILLAN (Lab)', 'John CALDWELL (Lab)']",78,81,25
330,renfs12-ballots/8.JohnstoneNorthKilbarchan&LochwinnochWard_renfs12-08.csv,['Derek BIBBY (Lab)'],['Derek BIBBY (Lab)'],['Derek BIBBY (Lab)'],['Derek BIBBY (Lab)'],0,0,0
331,renfs12-ballots/3.PaisleyEast&RalstonWard_renfs12-03.csv,['JIM SHARKEY (Lab)'],['JIM SHARKEY (Lab)'],['JIM SHARKEY (Lab)'],['JIM SHARKEY (Lab)'],0,0,0
332,renfs12-ballots/4.PaisleyNorthWestWard_renfs12-04.csv,['Terry KELLY (Lab)'],['Terry KELLY (Lab)'],['Terry KELLY (Lab)'],['Terry KELLY (Lab)'],0,0,0
333,renfs12-ballots/10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv,['Maria BROWN (SNP)'],['Maria BROWN (SNP)'],['Maria BROWN (SNP)'],['Maria BROWN (SNP)'],0,0,0
334,renfs12-ballots/9.HoustonCrosslee&LinwoodWard_renfs12-09.csv,['Stuart CLARK (Lab)'],['Stuart CLARK (Lab)'],['Stuart CLARK (Lab)'],['Stuart CLARK (Lab)'],0,0,0
335,renfs12-ballots/2.RenfrewSouthGallowhillWard_renfs12-02.csv,['Eddie GRADY(Lab)'],['Eddie GRADY(Lab)'],['Eddie GRADY(Lab)'],['Eddie GRADY(Lab)'],0,0,0
336,renfs12-ballots/11.Erskine&InchinnanWard_renfs12-11.csv,['James HARTE (Lab)'],['James HARTE (Lab)'],['James HARTE (Lab)'],['James HARTE (Lab)'],0,0,0
337,renfs12-ballots/5.PaisleySouthWard_renfs12-05.csv,['Eddie DEVINE (Lab)'],['Eddie DEVINE (Lab)'],['Eddie DEVINE (Lab)'],['Eddie DEVINE (Lab)'],0,0,0
338,perth-kinross12-ballots/Strathallan_perth-kinross12-07.csv,['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],0,0,0
339,perth-kinross12-ballots/PerthCityCentre_perth-kinross12-12.csv,['Jack COBURN (SNP)'],['Jack COBURN (SNP)'],['Jack COBURN (SNP)'],['Jack COBURN (SNP)'],0,0,0
340,perth-kinross12-ballots/PerthCityNorth_perth-kinross12-11.csv,['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],0,0,0
341,perth-kinross12-ballots/Kinross-shire_perth-kinross12-08.csv,['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)'],0,0,0
342,perth-kinross12-ballots/CarseofGowrie_perth-kinross12-01.csv,['Gordon WALKER (SNP)'],['Gordon WALKER (SNP)'],['Gordon WALKER (SNP)'],['Gordon WALKER (SNP)'],0,0,0
343,perth-kinross12-ballots/Strathtay_perth-kinross12-05.csv,['John KELLAS (SNP)'],['John KELLAS (SNP)'],['John KELLAS (SNP)'],['John KELLAS (SNP)'],0,0,0
344,perth-kinross12-ballots/Strathearn_perth-kinross12-06.csv,['Ann COWAN (Con)'],['Ann COWAN (Con)'],['Ann COWAN (Con)'],['Ann COWAN (Con)'],0,0,0
345,perth-kinross12-ballots/PerthCitySouth_perth-kinross12-10.csv,['William Ogilvie WILSON (LD)'],['William Ogilvie WILSON (LD)'],['William Ogilvie WILSON (LD)'],['William Ogilvie WILSON (LD)'],0,0,0
346,perth-kinross12-ballots/Highland_perth-kinross12-04.csv,['Kate HOWIE (SNP)'],['Kate HOWIE (SNP)'],['Kate HOWIE (SNP)'],['Kate HOWIE (SNP)'],0,0,0
347,perth-kinross12-ballots/AlmondandEarn_perth-kinross12-09.csv,['Henry ANDERSON (SNP)'],['Henry ANDERSON (SNP)'],['Henry ANDERSON (SNP)'],['Henry ANDERSON (SNP)'],0,0,0
348,perth-kinross12-ballots/BlairgowrieandGlens_perth-kinross12-03.csv,['Bob ELLIS (SNP)'],['Bob ELLIS (SNP)'],['Bob ELLIS (SNP)'],['Bob ELLIS (SNP)'],0,0,0
349,perth-kinross12-ballots/Strathmore_perth-kinross12-02.csv,['Alan GRANT (SNP)'],['Alan GRANT (SNP)'],['Alan GRANT (SNP)'],['Alan GRANT (SNP)'],0,0,0
350,renfs22/Preference_profile_for_Ward_10_Houston_Crosslee_and_Linwood_copy.csv,['Alison ANN-DOWLING (Labour and Co-operative Party)'],['Alison ANN-DOWLING (Labour and Co-operative Party)'],['Alison ANN-DOWLING (Labour and Co-operative Party)'],['Alison ANN-DOWLING (Labour and Co-operative Party)'],0,0,0
351,renfs22/Preference_profile_for_Ward_6_Paisley_Southeast_copy.csv,['Bruce MACFARLANE (SNP)'],['Bruce MACFARLANE (SNP)'],['Bruce MACFARLANE (SNP)'],['Bruce MACFARLANE (SNP)'],0,0,0
352,renfs22/Preference_profile_for_Ward_2_Renfrew_South_and_Gallowhill_copy.csv,['Cathy MCEWAN (SNP)'],['Cathy MCEWAN (SNP)'],['Cathy MCEWAN (SNP)'],['Cathy MCEWAN (SNP)'],0,0,0
353,renfs22/Preference_profile_for_Ward_5_Paisley_East_and_Central_copy.csv,['John MCNAUGHTAN (SNP)'],['John MCNAUGHTAN (SNP)'],['John MCNAUGHTAN (SNP)'],['John MCNAUGHTAN (SNP)'],0,0,0
354,renfs22/Preference_profile_for_Ward_12_Erskine_and_Inchinnan_copy.csv,['Sam MULLIN (Lab)'],['Sam MULLIN (Lab)'],['Sam MULLIN (Lab)'],['Sam MULLIN (Lab)'],0,0,0
355,renfs22/Preference_profile_for_Ward_7_Paisley_Southwest_copy.csv,['Lorraine CAMERON (SNP)'],['Lorraine CAMERON (SNP)'],['Lorraine CAMERON (SNP)'],['Lorraine CAMERON (SNP)'],0,0,0
356,renfs22/profile_for_Ward_11_Bishopton_Bridge_of_Weir_and_Langbank_copy.csv,['Colin Alan MCCULLOCH (Lab)'],['Colin Alan MCCULLOCH (Lab)'],['Colin Alan MCCULLOCH (Lab)'],['Colin Alan MCCULLOCH (Lab)'],0,0,0
357,renfs22/Preference_profile_for_Ward_4_Paisley_Northwest_copy.csv,['KENNY MACLAREN (SNP)'],['KENNY MACLAREN (SNP)'],['KENNY MACLAREN (SNP)'],['KENNY MACLAREN (SNP)'],0,0,0
358,renfs22/for_Ward_9_Johnstone_North_Kilbarchan_Howwood_and_Lochwinnoch_copy.csv,['Andy DOIG (Ind)'],['Andy DOIG (Ind)'],['Andy DOIG (Ind)'],['Andy DOIG (Ind)'],0,0,0
359,renfs22/Preference_profile_for_Ward_8_Johnstone_South_and_Elderslie_copy.csv,['John HOOD (Lab)'],['John HOOD (Lab)'],['John HOOD (Lab)'],['John HOOD (Lab)'],0,0,0
360,argyll-bute17-ballots/MidArgyll_argyll-bute17-03.csv,['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],0,0,0
361,argyll-bute17-ballots/Cowal_argyll-bute17-06.csv,['Alan REID (LD)'],['Alan REID (LD)'],['Alan REID (LD)'],['Alan REID (LD)'],0,0,0
362,argyll-bute17-ballots/Dunoon_argyll-bute17-07.csv,['Audrey E FORREST (SNP)'],['Audrey E FORREST (SNP)'],['Audrey E FORREST (SNP)'],['Audrey E FORREST (SNP)'],0,0,0
363,argyll-bute17-ballots/ObanNorthandLorn_argyll-bute17-05.csv,['Elaine ROBERTSON (Ind)'],['Elaine ROBERTSON (Ind)'],['Elaine ROBERTSON (Ind)'],['Elaine ROBERTSON (Ind)'],0,0,0
364,argyll-bute17-ballots/IsleofBute_argyll-bute17-08.csv,['Jean Murray MOFFAT (Ind)'],['Jean Murray MOFFAT (Ind)'],['Jean Murray MOFFAT (Ind)'],['Jean Murray MOFFAT (Ind)'],0,0,0
365,argyll-bute17-ballots/KintyreandtheIslands_argyll-bute17-02.csv,['Robin CURRIE (LD)'],['Robin CURRIE (LD)'],['Robin CURRIE (LD)'],['Robin CURRIE (LD)'],0,0,0
366,argyll-bute17-ballots/HelensburghandLomondSouth_argyll-bute17-11.csv,['David KINNIBURGH (Con)'],['David KINNIBURGH (Con)'],['David KINNIBURGH (Con)'],['David KINNIBURGH (Con)'],0,0,0
367,argyll-bute17-ballots/ObanSouthandtheIsles_argyll-bute17-04.csv,['Roddy MCCUISH (Ind)'],['Roddy MCCUISH (Ind)'],['Roddy MCCUISH (Ind)'],['Roddy MCCUISH (Ind)'],0,0,0
368,argyll-bute17-ballots/LomondNorth_argyll-bute17-09.csv,['Barbara MORGAN (Con)'],['Barbara MORGAN (Con)'],['Barbara MORGAN (Con)'],['Barbara MORGAN (Con)'],0,0,0
369,argyll-bute17-ballots/HelensburghCentral_argyll-bute17-10.csv,['Gary MULVANEY (Con)'],['Gary MULVANEY (Con)'],['Gary MULVANEY (Con)'],['Gary MULVANEY (Con)'],0,0,0
370,shetland17/Ward4-ShetlandCentral_shetland17-04.csv,['Davie SANDISON (Ind)'],['Davie SANDISON (Ind)'],['Davie SANDISON (Ind)'],['Davie SANDISON (Ind)'],0,0,0
371,shetland17/Ward2-ShetlandNorth_shetland17-02.csv,['Andrea Isabel MANSON (Ind)'],['Andrea Isabel MANSON (Ind)'],['Andrea Isabel MANSON (Ind)'],['Andrea Isabel MANSON (Ind)'],0,0,0
372,shetland17/Ward3-ShetlandWest_shetland17-03.csv,['Theo SMITH (Ind)'],['Theo SMITH (Ind)'],['Theo SMITH (Ind)'],['Theo SMITH (Ind)'],0,0,0
373,shetland17/Ward6-LerwickNorth_shetland17-06.csv,['Malcolm John BELL (Ind)'],['Malcolm John BELL (Ind)'],['Malcolm John BELL (Ind)'],['Malcolm John BELL (Ind)'],0,0,0
374,shetland17/Ward1-NorthIsles_shetland17-01.csv,['Ryan James Andrew THOMSON (Ind)'],['Ryan James Andrew THOMSON (Ind)'],['Ryan James Andrew THOMSON (Ind)'],['Ryan James Andrew THOMSON (Ind)'],0,0,0
375,shetland17/Ward7-LerwickSouth_shetland17-07.csv,['Beatrice WISHART(Ind)'],['Beatrice WISHART(Ind)'],['Beatrice WISHART(Ind)'],['Beatrice WISHART(Ind)'],0,0,0
376,n-ayrshire17-ballots/Kilwinning_n-ayrshire17-03.csv,['Joe CULLINANE (Lab)'],['Joe CULLINANE (Lab)'],['Joe CULLINANE (Lab)'],['Joe CULLINANE (Lab)'],0,0,0
377,n-ayrshire17-ballots/Saltcoats_n-ayrshire17-09.csv,['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],0,0,0
378,n-ayrshire17-ballots/NorthCoastandCumbraes_n-ayrshire17-08.csv,['Tom MARSHALL (Con)'],['Tom MARSHALL (Con)'],['Tom MARSHALL (Con)'],['Tom MARSHALL (Con)'],0,0,0
379,n-ayrshire17-ballots/IrvineEast_n-ayrshire17-02.csv,['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],0,0,0
380,n-ayrshire17-ballots/Stevenston_n-ayrshire17-04.csv,['John SWEENEY (Lab)'],['John SWEENEY (Lab)'],['John SWEENEY (Lab)'],['John SWEENEY (Lab)'],0,0,0
381,n-ayrshire17-ballots/DalryandWestKilbride_n-ayrshire17-06.csv,['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],0,0,0
382,n-ayrshire17-ballots/ArdrossanandArran_n-ayrshire17-05.csv,['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],0,0,0
383,n-ayrshire17-ballots/IrvineSouth_n-ayrshire17-10.csv,['Christina LARSEN (SNP)'],['Christina LARSEN (SNP)'],['Christina LARSEN (SNP)'],['Christina LARSEN (SNP)'],0,0,0
384,n-ayrshire17-ballots/IrvineWest_n-ayrshire17-01.csv,['Ian CLARKSON (Lab)'],['Ian CLARKSON (Lab)'],['Ian CLARKSON (Lab)'],['Ian CLARKSON (Lab)'],0,0,0
385,n-ayrshire17-ballots/KilbirnieandBeith_n-ayrshire17-07.csv,['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],0,0,0
386,aberdeenshire22/preferenceprofile_v0001_ward-9-ellon-and-district_06052022_172124.csv,['Isobel DAVIDSON (LD)'],['Isobel DAVIDSON (LD)'],['Isobel DAVIDSON (LD)'],['Isobel DAVIDSON (LD)'],0,0,0
387,aberdeenshire22/v0001_ward-16-banchory-and-mid-deeside_06052022_172124.csv,['Yi-pei CHOU TURVEY (LD)'],['Yi-pei CHOU TURVEY (LD)'],['Yi-pei CHOU TURVEY (LD)'],['Yi-pei CHOU TURVEY (LD)'],0,0,0
388,aberdeenshire22/preferenceprofile_v0001_ward-4-central-buchan_06052022_172124.csv,['Hannah POWELL (Con)'],['Hannah POWELL (Con)'],['Hannah POWELL (Con)'],['Hannah POWELL (Con)'],0,0,0
