voterId,rank1,rank2,rank3,numSeats,numCands
49,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),skipped,2,3
50,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),skipped,2,3
51,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),skipped,2,3
52,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),skipped,2,3
53,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),skipped,2,3
54,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),skipped,2,3
55,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),skipped,2,3
56,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),skipped,2,3
57,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),skipped,2,3
58,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),skipped,2,3
59,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
60,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
61,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
62,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
63,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
64,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
65,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
66,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
67,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
68,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
69,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
70,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
71,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
72,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
73,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
74,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
75,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
76,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
77,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
78,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
79,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
80,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
81,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
82,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
83,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
84,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
85,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
86,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
87,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
88,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
89,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
90,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
91,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
92,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
93,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
94,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
95,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
96,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
97,Kenny BARKER Scottish (Con) and Unionist,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),2,3
98,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),skipped,2,3
99,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),skipped,2,3
100,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),skipped,2,3
101,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),skipped,2,3
102,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),skipped,2,3
103,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
104,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
105,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
106,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
107,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
108,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
109,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
110,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
111,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
112,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
113,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
114,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
115,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
116,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
117,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
118,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
119,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
120,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
121,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
122,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
123,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
124,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
125,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
126,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
127,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
128,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
129,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
130,Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),Mustapha HOCINE (Ind),2,3
131,Mustapha HOCINE (Ind),skipped,skipped,2,3
132,Mustapha HOCINE (Ind),skipped,skipped,2,3
133,Mustapha HOCINE (Ind),skipped,skipped,2,3
134,Mustapha HOCINE (Ind),skipped,skipped,2,3
135,Mustapha HOCINE (Ind),skipped,skipped,2,3
136,Mustapha HOCINE (Ind),skipped,skipped,2,3
137,Mustapha HOCINE (Ind),skipped,skipped,2,3
138,Mustapha HOCINE (Ind),skipped,skipped,2,3
139,Mustapha HOCINE (Ind),skipped,skipped,2,3
140,Mustapha HOCINE (Ind),skipped,skipped,2,3
141,Mustapha HOCINE (Ind),skipped,skipped,2,3
142,Mustapha HOCINE (Ind),skipped,skipped,2,3
143,Mustapha HOCINE (Ind),skipped,skipped,2,3
144,Mustapha HOCINE (Ind),skipped,skipped,2,3
145,Mustapha HOCINE (Ind),skipped,skipped,2,3
146,Mustapha HOCINE (Ind),skipped,skipped,2,3
147,Mustapha HOCINE (Ind),skipped,skipped,2,3
148,Mustapha HOCINE (Ind),skipped,skipped,2,3
149,Mustapha HOCINE (Ind),skipped,skipped,2,3
150,Mustapha HOCINE (Ind),skipped,skipped,2,3
151,Mustapha HOCINE (Ind),skipped,skipped,2,3
152,Mustapha HOCINE (Ind),skipped,skipped,2,3
153,Mustapha HOCINE (Ind),skipped,skipped,2,3
154,Mustapha HOCINE (Ind),skipped,skipped,2,3
155,Mustapha HOCINE (Ind),skipped,skipped,2,3
156,Mustapha HOCINE (Ind),skipped,skipped,2,3
157,Mustapha HOCINE (Ind),skipped,skipped,2,3
158,Mustapha HOCINE (Ind),skipped,skipped,2,3
159,Mustapha HOCINE (Ind),skipped,skipped,2,3
160,Mustapha HOCINE (Ind),skipped,skipped,2,3
161,Mustapha HOCINE (Ind),skipped,skipped,2,3
162,Mustapha HOCINE (Ind),skipped,skipped,2,3
163,Mustapha HOCINE (Ind),skipped,skipped,2,3
164,Mustapha HOCINE (Ind),skipped,skipped,2,3
165,Mustapha HOCINE (Ind),skipped,skipped,2,3
166,Mustapha HOCINE (Ind),skipped,skipped,2,3
167,Mustapha HOCINE (Ind),skipped,skipped,2,3
168,Mustapha HOCINE (Ind),skipped,skipped,2,3
169,Mustapha HOCINE (Ind),skipped,skipped,2,3
170,Mustapha HOCINE (Ind),skipped,skipped,2,3
171,Mustapha HOCINE (Ind),skipped,skipped,2,3
172,Mustapha HOCINE (Ind),skipped,skipped,2,3
173,Mustapha HOCINE (Ind),skipped,skipped,2,3
174,Mustapha HOCINE (Ind),skipped,skipped,2,3
175,Mustapha HOCINE (Ind),skipped,skipped,2,3
176,Mustapha HOCINE (Ind),skipped,skipped,2,3
177,Mustapha HOCINE (Ind),skipped,skipped,2,3
178,Mustapha HOCINE (Ind),skipped,skipped,2,3
179,Mustapha HOCINE (Ind),skipped,skipped,2,3
180,Mustapha HOCINE (Ind),skipped,skipped,2,3
181,Mustapha HOCINE (Ind),skipped,skipped,2,3
182,Mustapha HOCINE (Ind),skipped,skipped,2,3
183,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
184,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
185,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
186,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
187,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
188,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
189,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
190,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
191,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
192,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
193,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
194,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
195,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
196,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
197,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
198,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,skipped,2,3
199,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
200,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
201,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
202,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
203,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
204,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
205,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
206,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
207,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
208,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
209,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
210,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
211,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
212,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
213,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
214,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
215,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
216,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
217,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
218,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
219,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
220,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
221,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
222,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
223,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
224,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
225,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
226,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
227,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
228,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
229,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
230,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
231,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
232,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
233,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
234,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
235,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
236,Mustapha HOCINE (Ind),Kenny BARKER Scottish (Con) and Unionist,Uisdean ROBERTSON (Ind),2,3
237,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
238,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
239,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
240,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
241,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
242,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
243,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
244,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
245,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
246,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
247,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
248,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
249,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
250,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
251,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
252,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
253,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
254,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
255,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
256,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
257,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
258,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
259,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
260,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
261,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
262,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
263,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
264,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
265,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
266,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
267,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
268,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
269,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
270,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
271,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
272,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
273,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
274,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
275,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
276,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
277,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
278,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
279,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
280,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
281,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
282,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
283,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
284,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
285,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
286,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
287,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
288,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
289,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
290,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
291,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
292,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
293,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
294,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
295,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
296,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
297,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
298,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
299,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
300,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
301,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,2,3
