file,candidate_removed,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
"/sc-borders22/Ward7-EastBerwickshire_sc borders,2022,ward 7.csv",Edward Brownlie PRENTICE (SFP),['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Raquel LLOYD-JONES (Ind)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Raquel LLOYD-JONES (Ind)'],['Carol HAMILTON (Con)']
"/sc-borders22/Ward7-EastBerwickshire_sc borders,2022,ward 7.csv",Raquel LLOYD-JONES (Ind),['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Aileen ORR (SNP)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)']
"/sc-borders22/Ward7-EastBerwickshire_sc borders,2022,ward 7.csv",James ANDERSON (Ind),['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Raquel LLOYD-JONES (Ind)'],['Carol HAMILTON (Con)']
"/sc-borders22/Ward7-EastBerwickshire_sc borders,2022,ward 7.csv",Peter GUTHRIE (Grn),['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Raquel LLOYD-JONES (Ind)'],['Carol HAMILTON (Con)']
"/sc-borders22/Ward7-EastBerwickshire_sc borders,2022,ward 7.csv",Lynda JONES (Con),['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Raquel LLOYD-JONES (Ind)'],['Carol HAMILTON (Con)']
"/sc-borders22/Ward7-EastBerwickshire_sc borders,2022,ward 7.csv",Aileen ORR (SNP),['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Raquel LLOYD-JONES (Ind)'],['Carol HAMILTON (Con)']
"/sc-borders22/Ward7-EastBerwickshire_sc borders,2022,ward 7.csv",Paul STIRTON (Lab),['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Carol HAMILTON (Con)'],['Raquel LLOYD-JONES (Ind)'],['Carol HAMILTON (Con)']
"/sc-borders22/Ward7-EastBerwickshire_sc borders,2022,ward 7.csv",Carol HAMILTON (Con),['Aileen ORR (SNP)'],['Raquel LLOYD-JONES (Ind)'],['James ANDERSON (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)'],['Raquel LLOYD-JONES (Ind)']
/inverclyde17-ballots/InverclydeWest_inverclyde17-05.csv,Lynne QUINN (Ind),['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)']
/inverclyde17-ballots/InverclydeWest_inverclyde17-05.csv,James KELLY (Con),['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)']
/inverclyde17-ballots/InverclydeWest_inverclyde17-05.csv,Christopher William MCELENY (SNP),['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)']
/inverclyde17-ballots/InverclydeWest_inverclyde17-05.csv,Alan HOLLIDAY (Lab),['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)']
/inverclyde17-ballots/InverclydeWest_inverclyde17-05.csv,Ronald AHLFELD (Ind),['Christopher William MCELENY (SNP)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)'],['Lynne QUINN (Ind)']
/inverclyde17-ballots/InverclydeWest_inverclyde17-05.csv,George WHITE (LD),['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)']
/inverclyde17-ballots/InverclydeWest_inverclyde17-05.csv,Alan TAYLOR (UKIP),['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)'],['Ronald AHLFELD (Ind)']
/inverclyde17-ballots/InverclydeSouth_inverclyde17-07.csv,Vaughan JONES (Ind),['John CROWTHER (SNP)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)']
/inverclyde17-ballots/InverclydeSouth_inverclyde17-07.csv,Tommy MCVEY (Ind),['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)']
/inverclyde17-ballots/InverclydeSouth_inverclyde17-07.csv,Natasha MURPHY (Lab),['John CROWTHER (SNP)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)'],['Tommy MCVEY (Ind)']
/inverclyde17-ballots/InverclydeSouth_inverclyde17-07.csv,John CROWTHER (SNP),['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)']
/inverclyde17-ballots/InverclydeSouth_inverclyde17-07.csv,Anne DUFFY (LD),['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)']
/inverclyde17-ballots/InverclydeSouth_inverclyde17-07.csv,Maureen MCNEIL (Con),['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)']
/inverclyde17-ballots/InverclydeSouth_inverclyde17-07.csv,Agnes MCAULEY (SNP),['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)']
/inverclyde17-ballots/InverclydeSouth_inverclyde17-07.csv,John COOKE (Ind),['John CROWTHER (SNP)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)'],['Natasha MURPHY (Lab)']
/inverclyde17-ballots/InverclydeEastCentral_inverclyde17-02.csv,Robert MORAN (Lab),['Jim MACLEOD (SNP)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)'],['Drew MCKENZIE (Ind)']
/inverclyde17-ballots/InverclydeEastCentral_inverclyde17-02.csv,Donna PICKETT (SNP),['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)']
/inverclyde17-ballots/InverclydeEastCentral_inverclyde17-02.csv,Jim MACLEOD (SNP),['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)']
/inverclyde17-ballots/InverclydeEastCentral_inverclyde17-02.csv,Iain D MACLEOD (Con),['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)']
/inverclyde17-ballots/InverclydeEastCentral_inverclyde17-02.csv,Robbie HENDERSON (LD),['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)']
/inverclyde17-ballots/InverclydeEastCentral_inverclyde17-02.csv,Drew MCKENZIE (Ind),['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)'],['Robert MORAN (Lab)']
/inverclyde17-ballots/InverclydeSouthWest_inverclyde17-06.csv,Ciano REBECCHI (LD),['Innes NELSON (SNP)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)'],['Gerry DORRIAN (Lab)']
/inverclyde17-ballots/InverclydeSouthWest_inverclyde17-06.csv,Innes NELSON (SNP),['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)']
/inverclyde17-ballots/InverclydeSouthWest_inverclyde17-06.csv,Dominic William JACK (Con),['Innes NELSON (SNP)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)']
/inverclyde17-ballots/InverclydeSouthWest_inverclyde17-06.csv,Alan NICHOLSON (SNP),['Innes NELSON (SNP)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)']
/inverclyde17-ballots/InverclydeSouthWest_inverclyde17-06.csv,Gary PURDON (Ind),['Innes NELSON (SNP)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)']
/inverclyde17-ballots/InverclydeSouthWest_inverclyde17-06.csv,Gerry DORRIAN (Lab),['Innes NELSON (SNP)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)']
/inverclyde17-ballots/InverclydeSouthWest_inverclyde17-06.csv,J B HOUSTON (Ind),['Innes NELSON (SNP)'],['Ciano REBECCHI (LD)'],['Gerry DORRIAN (Lab)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)'],['Ciano REBECCHI (LD)']
/inverclyde17-ballots/InverclydeEast_inverclyde17-01.csv,Christopher CURLEY (SNP),['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)']
/inverclyde17-ballots/InverclydeEast_inverclyde17-01.csv,Jim BOYLAND (Ind),['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)']
/inverclyde17-ballots/InverclydeEast_inverclyde17-01.csv,Stephen MCCABE (Lab),['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)']
/inverclyde17-ballots/InverclydeEast_inverclyde17-01.csv,Jacci STOYLE (LD),['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)'],['David WILSON (Con)']
/inverclyde17-ballots/InverclydeEast_inverclyde17-01.csv,David WILSON (Con),['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)'],['Stephen MCCABE (Lab)']
/inverclyde17-ballots/InverclydeNorth_inverclyde17-04.csv,Eddie MCELENY (Ind),['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Graeme BROOKS (Con)'],['Martin BRENNAN (Lab)']
/inverclyde17-ballots/InverclydeNorth_inverclyde17-04.csv,Graeme BROOKS (Con),['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)'],['Martin BRENNAN (Lab)']
/inverclyde17-ballots/InverclydeNorth_inverclyde17-04.csv,Martin BRENNAN (Lab),['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)'],['Graeme BROOKS (Con)']
